,title,originallink,link,description,pubDate
5,"KB스타뱅킹, 인도네시아어 서비스 시행 ... 모바일로 해외송금 거래 가능",http://www.efnews.co.kr/news/articleView.html?idxno=113523,http://www.efnews.co.kr/news/articleView.html?idxno=113523,"이번 서비스 시행을 통해 계좌 및 거래내역 조회, <b>환율</b> 조회, 거래외국환은행 지정 신청, 해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 10:52:00 +0900"
6,"하나카드, 트래블로그 대한항공 마일리지 카드 출시...시즌제 운영",https://www.newsquest.co.kr/news/articleView.html?idxno=227815,https://www.newsquest.co.kr/news/articleView.html?idxno=227815,"이번에 늘어나는 12종 통화에는 주요 혜택을 포함한 목표<b>환율</b> 자동 충전과 외화 무료송금, 외화 1/N 정산 등 트래블로그의 기능이 모두 적용된다. 25일 12종 통화가 추가된 이후 해당 통화를 사용하는 국가에선... ","Mon, 22 Jul 2024 10:52:00 +0900"
7,"이동훈의 신성장동력, SK바이오팜 '빅 바이오텍' 순항 견인",https://www.moneys.co.kr/article/2024072210323656938,https://n.news.naver.com/mnews/article/417/0001015854?sid=101,같은 기간 원/달러 <b>환율</b>이 상승(1317.65원→ 1373.29원)하고 연초에 약가를 6% 인상한 덕분이라는 분석이다. 실적이 증권가 예상대로 나온다면 엑스코프리는 2020년 5월 제품 출시 후 매 분기 미국 매출 상승에... ,"Mon, 22 Jul 2024 10:52:00 +0900"
8,[오늘의 금값시세] 7월 22일 금시세(순금·24k)는?,https://www.ggilbo.com/news/articleView.html?idxno=1040541,https://www.ggilbo.com/news/articleView.html?idxno=1040541,"사진= 한국금거래소 22일 금값, 금시세, 금값시세, <b>환율</b> 등에 대한 투자자들의 관심이 뜨겁다. 이날 서울 외환시장에서 미국 달러화 대비 원화 <b>환율</b>은 오전 9시10분 현재 전 거래일 주간거래 종가(오후 3시30분... ","Mon, 22 Jul 2024 10:52:00 +0900"
9,"KT, 로밍 이용 외국인 여행객 대상 '코리아 투어팩' 출시",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=219404,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=219404,환전결제 혜택으로는 우리은행 제휴로 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 8월부터는 한패스 제휴로 한패스 선불충전카드 사전신청 시 선불형 로밍 상품 10% 할인도 제공한다. 또 쇼핑 혜택은 신세계... ,"Mon, 22 Jul 2024 10:52:00 +0900"
0,"트럼프 트레이드, 바이든 사퇴로 급격한 변화…투자자들 판단 ‘제각기’",http://www.g-enews.com/ko-kr/news/article/news_all/202407221046192829e7e8286d56_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202407221046192829e7e8286d56_1/article.html,21일(현지시각) 블룸버그는 전 세계 투자자들이 미국 대선 구도에서 바이든 대통령의 이탈로 인해 <b>환율</b> 거래 시장에 유의미한 변화를 지켜보고 있다고 보도했다. 이날 달러는 시드니 시간 거래에서 스위스프랑과 호주... ,"Mon, 22 Jul 2024 10:52:00 +0900"
1,"KB국민은행, KB스타뱅킹 인도네시아어 서비스 시행",http://www.newsdream.kr/news/articleView.html?idxno=64083,http://www.newsdream.kr/news/articleView.html?idxno=64083,"이번 서비스 시행을 통해 ▲계좌 및 거래내역 조회 ▲<b>환율</b> 조회 ▲거래외국환은행 지정 신청 ▲해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 10:52:00 +0900"
2,KB증권 &quot;24시간 환전 서비스로 환전거래액 309%↑&quot;,https://www.insightkorea.co.kr/news/articleView.html?idxno=205514,https://www.insightkorea.co.kr/news/articleView.html?idxno=205514,"'24시간 실시간 환전 서비스'는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을... KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스... ","Mon, 22 Jul 2024 10:50:00 +0900"
3,KB스타뱅킹 인도네시아어 서비스 시행,http://www.nextdaily.co.kr/news/articleView.html?idxno=230312,http://www.nextdaily.co.kr/news/articleView.html?idxno=230312,"이번 서비스 시행을 통해 ▲계좌 및 거래내역 조회 ▲<b>환율</b> 조회 ▲거래외국환은행 지정 신청 ▲해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 10:50:00 +0900"
4,"KB증권, 24시간 실시간 환전 거래 서비스 제공",http://www.sisacast.kr/news/articleView.html?idxno=58782,http://www.sisacast.kr/news/articleView.html?idxno=58782,"'24시간 실시간 환전 서비스'는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을... KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스... ","Mon, 22 Jul 2024 10:50:00 +0900"
5,"KB증권, 24시간 실시간 환전 거래 서비스 제공 &quot;고객 접근성 높여&quot;",http://www.nextdaily.co.kr/news/articleView.html?idxno=230309,http://www.nextdaily.co.kr/news/articleView.html?idxno=230309,"'24시간 실시간 환전 서비스'는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을... KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스... ","Mon, 22 Jul 2024 10:48:00 +0900"
6,KB스타뱅킹 인도네시아어 서비스 시행,https://www.businesskorea.co.kr/news/articleView.html?idxno=221635,https://www.businesskorea.co.kr/news/articleView.html?idxno=221635,"이번 서비스 시행을 통해 ▲계좌 및 거래내역 조회 ▲<b>환율</b> 조회 ▲거래외국환은행 지정 신청 ▲해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 10:48:00 +0900"
7,"KT, 외국인 여행객 위한 '코리아 투어팩' 출시",https://daily.hankooki.com/news/articleView.html?idxno=1108521,https://daily.hankooki.com/news/articleView.html?idxno=1108521,우리은행 제휴를 통해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 다음달부터는 한패스 선불충전카드 사전신청 시 선불형 로밍 상품 10% 할인도 부여한다. 신세계 면세점 제휴를 통해 골드 멤버십을... ,"Mon, 22 Jul 2024 10:48:00 +0900"
8,[오늘 외환딜러 <b>환율</b> 예상레인지],https://news.einfomax.co.kr/news/articleView.html?idxno=4318000,https://news.einfomax.co.kr/news/articleView.html?idxno=4318000,"서울외환시장의 외환딜러들은 22일 달러-원 <b>환율</b>이 1,380원대에서 변동성 장세를 나타낼 것으로 예상했다.... 달러-원 <b>환율</b> 예상 레인지는 1,382~1,394원으로 전망됐다. 뉴욕 차액결제선물환(NDF) 시장에서 달러-원... ","Mon, 22 Jul 2024 10:48:00 +0900"
9,"KB국민은행, KB스타뱅킹 인도네시아어 서비스 시행",https://www.newsclaim.co.kr/news/articleView.html?idxno=3033609,https://www.newsclaim.co.kr/news/articleView.html?idxno=3033609,이번 서비스 시행을 통해 ▲계좌 및 거래내역 조회 ▲<b>환율</b> 조회 ▲거래외국환은행 지정 신청 ▲해외송금 메뉴가 인도네시아어로 제공됩니다. 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가... ,"Mon, 22 Jul 2024 10:48:00 +0900"
0,"[통신 요모조모] KT, 관광객 통합 로밍 서비스 '코리아 투어팩' 마련 外",https://www.sisaweek.com/news/articleView.html?idxno=216527,https://www.sisaweek.com/news/articleView.html?idxno=216527,'환전결제' 혜택으로 우리은행 제휴를 통해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 오는 8월부터는 한패스 제휴를 통해 한패스 선불충전카드 사전신청 시 선불형 로밍 상품 10% 할인도 제공한다.... ,"Mon, 22 Jul 2024 10:46:00 +0900"
1,"KB증권, 24시간 실시간 환전 거래 서비스 제공",https://www.news2day.co.kr/article/20240722500085,https://www.news2day.co.kr/article/20240722500085,"‘24시간 실시간 환전 서비스’는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을... KB증권 관계자는 “과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스... ","Mon, 22 Jul 2024 10:46:00 +0900"
2,"KB증권, 실시간 환전 거래 서비스 제공",http://www.goodkyung.com/news/articleView.html?idxno=242417,http://www.goodkyung.com/news/articleView.html?idxno=242417,'24시간 실시간 환전 서비스'는 환전 가능 시간을 24시간으로 확대한 서비스로 실시간 시장 <b>환율</b>을 적용해... KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만 24시간 실시간 환전 서비스... ,"Mon, 22 Jul 2024 10:46:00 +0900"
3,"&quot;국내증시, 바이든 사퇴로 단기 변동성 지속될 것…2분기 실적이 구원투수&quot;",https://view.asiae.co.kr/article/2024072210444728038,https://n.news.naver.com/mnews/article/277/0005448823?sid=101,경우 주말 간 6만7000달러선을 넘어서며 뚜렷한 반등 흐름이 나타나고 있다&quot;고 했다. 한편 원·달러 <b>환율</b>은 전 거래일(1390.2원)보다 2.2원 내린 1388.0원에 출발했다. 이 시각 현재 3.30원 떨어진 1388.20원을 기록 중이다.,"Mon, 22 Jul 2024 10:44:00 +0900"
4,엔화예금 100억달러 넘었다 개인·기업들 엔화반등 '베팅',http://www.smedaily.co.kr/news/articleView.html?idxno=298116,http://www.smedaily.co.kr/news/articleView.html?idxno=298116,원·엔 <b>환율</b> 반등에 베팅하고 있다. 22일 한국은행에 따르면 지난달 국내 거주자 외화 예금은... 이병관 한국금융연구원 부장이 지난 21일 발표한 '엔화 약세 장기화의 원인' 보고서에 따르면 엔화의 실질실효<b>환율</b>은... ,"Mon, 22 Jul 2024 10:40:00 +0900"
5,"하나카드, 대한항공 마일리지 카드 SKYPASS/PRESTIGE 출시",https://www.datasom.co.kr/news/articleView.html?idxno=201657,https://www.datasom.co.kr/news/articleView.html?idxno=201657,"해외 여행 관련 수수료는 당연히 받아야 한다는 관행을 깨며 ▲무료환전(<b>환율</b>우대 100... 결제 ▲원하는 <b>환율</b>에 알아서 환전 해주는 목표 <b>환율</b> 자동 충전 ▲토스, 카카오, 신한 등 내가 쓰던 은행 그대로 '오픈 뱅킹... ","Mon, 22 Jul 2024 10:38:00 +0900"
6,"원·달러 <b>환율</b>, 장 초반 소폭 상승…1387.7원",https://www.ziksir.com/news/articleView.html?idxno=63952,https://www.ziksir.com/news/articleView.html?idxno=63952,달러화 이미지 [연합뉴스]  원·달러 <b>환율</b>은 22일 장 초반 소폭 상승하고 있다. 이날 오전 서울 외환시장에서 미국 달러화 대비 원화 <b>환율</b>은 전 거래일 주간거래 종가 오후 3시30분 기준보다 1.0원 오른 1387.7원에... ,"Mon, 22 Jul 2024 10:38:00 +0900"
7,[주간<b>환율</b>전망] 美대선 불확실성 확대에 달러 강세···GDP·PCE '주목',http://www.seoulfn.com/news/articleView.html?idxno=526788,http://www.seoulfn.com/news/articleView.html?idxno=526788,원·달러 <b>환율</b>이 1380원대 후반에서 숨을 고르고 있다. 도널드 트럼프 전 미국 대통령의 재집권 가능성이... 이번주 원·달러 <b>환율</b>(22~26일)은 1380원대에서 등락할 것으로 전망된다. 미국과 우리나라의 GDP 결과가 엇갈리는... ,"Mon, 22 Jul 2024 10:37:00 +0900"
8,"KT, '원스톱 로밍 혜택'으로 외국 관광객 공략…'교통·쇼핑'까지 한 번에",https://www.moneys.co.kr/article/2024072209553512190,https://n.news.naver.com/mnews/article/417/0001015845?sid=105,'환전결제' 혜택으로는 우리은행과 제휴한 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택이 있다. 8월부터는 한패스 제휴를 통해 한패스 선불충전카드 사전신청 시 선불형 로밍 상품 10% 할인도 제공한다. 한패스 카드는... ,"Mon, 22 Jul 2024 10:37:00 +0900"
9,"[위클리오늘] KT, 외국인 여행객 위한 로밍 혜택 '코리아 투어팩' 선봬",http://www.weeklytoday.com/news/articleView.html?idxno=640125,http://www.weeklytoday.com/news/articleView.html?idxno=640125,환전결제 혜택으로는 우리은행과 제휴해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 또 다음달부터 한패스 제휴를 통해 한패스 선불충전카드 사전신청 시 선불형 로밍 상품 10% 할인도 제공한다. 쇼핑... ,"Mon, 22 Jul 2024 10:36:00 +0900"
0,"코스피, 장중 낙폭 확대 2760선 후퇴…코스닥 2% 약세",https://www.newsis.com/view/NISX20240722_0002820112,https://n.news.naver.com/mnews/article/003/0012680188?sid=101,"서울 외환시장에서 원·달러 <b>환율</b>은 전 거래일(1390.2원)보다 2.2원 내린 1388.0원에 출발했다. 21일(현지시각) 조 바이든 미국 대통령은 재선 도전을 포기한다고 발표하고, 카멀라 해리스 부통령을 대안으로... ","Mon, 22 Jul 2024 10:35:00 +0900"
1,KT `코리아 투어팩` 출시... 로밍 상품에 교통 등 혜택,https://www.dt.co.kr/contents.html?article_no=2024072202109931029002&ref=naver,https://n.news.naver.com/mnews/article/029/0002889315?sid=105,환전결제 혜택으로 우리은행 제휴를 통해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 내달부터는 한패스 제휴를 통해 한패스 선불충전카드 사전신청 시 선불형 로밍 상품 10% 할인도 제공한다. 쇼핑 혜택은... ,"Mon, 22 Jul 2024 10:35:00 +0900"
2,"KB증권, 24시간 환전 서비스 이후 거래액 309% 급증",https://biz.sbs.co.kr/article_hub/20000182918?division=NAVER,https://n.news.naver.com/mnews/article/374/0000393839?sid=101,"24시간 실시간 환전 서비스는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을 적용해... KB증권 관계자는 &quot;과거엔 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스... ","Mon, 22 Jul 2024 10:34:00 +0900"
3,"KB증권, 24시간 실시간 환전 거래 서비스에 거래 증가",https://www.smarttoday.co.kr/news/articleView.html?idxno=55634,https://www.smarttoday.co.kr/news/articleView.html?idxno=55634,"'24시간 실시간 환전 서비스'는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을... KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스... ","Mon, 22 Jul 2024 10:34:00 +0900"
4,‘바이든 후보 사퇴·트럼프 트레이드’ 미국發 정치 폭풍…코스피 2760대까지...,https://news.heraldcorp.com/view.php?ud=20240722050252,https://n.news.naver.com/mnews/article/016/0002338749?sid=101,"서울 외환시장에서 달러 대비 원화 <b>환율</b>은 전날보다 2.2원 내린 1,388.0원에 거래를 시작했다. 유가증권시장에서 외국인과 기관이 각각 571억원, 68억원 순매도하고 있다. 반면 개인은 852억원 매수 우위를 보인다.... ","Mon, 22 Jul 2024 10:32:00 +0900"
5,"[7월 22일 금시세] 살때 '▼ 2,000원' 팔때 '▲ 1,000원'…전일 거래액 115억...",http://www.topstarnews.net/news/articleView.html?idxno=15521219,http://www.topstarnews.net/news/articleView.html?idxno=15521219,"7월 22일 10시 기준 <b>환율</b>은 1,389원(2.60원↓)으로, 삼성금거래소에 따르면 금 1돈의 국제시세는 살때 290.66달러(403,704.41원), 팔때 290.82달러(403,918.75원)다. 금시세닷컴과 한국금거래소, 한국표준금거래소... ","Mon, 22 Jul 2024 10:32:00 +0900"
6,[뉴스파이팅] 윤상현 &quot;김건희 여사 檢 조사 늦었어...정무적 판단이 문제”,https://radio.ytn.co.kr/program/?f=2&id=96972&s_mcd=0214&s_hcd=01,https://radio.ytn.co.kr/program/?f=2&id=96972&s_mcd=0214&s_hcd=01,물가 문제나 <b>환율</b> 문제나 크게 동의하지 않는다. 경제 상황이 그래서 빨리 선제적으로 금리 인하하자 이미 EU 국가들이나 브라질이나 캐나다는 금리 인하를 벌써 한두 달 전에 해버렸습니다. ◆ 배승희 : 그렇군요.... ,"Mon, 22 Jul 2024 10:30:00 +0900"
7,‘트럼프 리스크’ 파랗게 질린 반도체·2차전지주…바이든 사퇴 반영,https://www.hani.co.kr/arti/economy/finance/1150079.html,https://n.news.naver.com/mnews/article/028/0002699085?sid=101,"기술주 중 엔비디아(-2.6%), AMD(-2.7%), 브로드컴(-2.0%) 등이 내리면서 필라델피아 반도체지수는 3.1% 하락했다. 이날 오전 10시15분 현재 서울 외환시장에서 원-달러 <b>환율</b>은 전날보다 1.30원 내린 1388.90원에 거래중이다.","Mon, 22 Jul 2024 10:26:00 +0900"
8,5대 금융 트래블 체크카드 가입자 650만명 육박,http://www.fntoday.co.kr/news/articleView.html?idxno=327462,http://www.fntoday.co.kr/news/articleView.html?idxno=327462,"주요 은행과 카드사는 <b>환율</b> 우대와 인출 수수료 면제에 더해 공항 라운지 이용권 등 부가 서비스를... 주요 혜택은 <b>환율</b> 우대 100%, 해외 ATM 수수료 면제, 공항 라운지 할인 등으로 경쟁 상품과 대동소이하다. 오는... ","Mon, 22 Jul 2024 10:24:00 +0900"
9,"KT, 외국인 여행객 위한 로밍 혜택 '코리아 투어팩' 출시",https://www.businessplus.kr/news/articleView.html?idxno=65531,https://www.businessplus.kr/news/articleView.html?idxno=65531,"환전·결제 혜택으로는 우리은행 제휴를 통해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 또, 8월부터 한패스 제휴로 한패스 선불충전카드 사전 신청시 선불형 로밍 상품 10% 할인 혜택도 받을 수 있다.... ","Mon, 22 Jul 2024 10:24:00 +0900"
0,5대 금융 트래블 체크카드 가입자 650만명 육박,http://www.fntoday.co.kr/news/articleView.html?idxno=327462,http://www.fntoday.co.kr/news/articleView.html?idxno=327462,"주요 은행과 카드사는 <b>환율</b> 우대와 인출 수수료 면제에 더해 공항 라운지 이용권 등 부가 서비스를... 주요 혜택은 <b>환율</b> 우대 100%, 해외 ATM 수수료 면제, 공항 라운지 할인 등으로 경쟁 상품과 대동소이하다. 오는... ","Mon, 22 Jul 2024 10:24:00 +0900"
1,﻿하나카드 대표 해외여행서비스 '트래블로그'와 연동된 대한항공 마일리지 카...,http://www.biztribune.co.kr/news/articleView.html?idxno=317117,http://www.biztribune.co.kr/news/articleView.html?idxno=317117,"기존 업체들이 해외 여행 관련 수수료를 높게 책정한 것과 달리 △무료환전(<b>환율</b>우대 100... 결제 △원하는 <b>환율</b>에 알아서 환전 해주는 목표 <b>환율</b> 자동 충전 △토스, 카카오, 신한 등 내가 쓰던 은행 그대로 '오픈... ","Mon, 22 Jul 2024 10:24:00 +0900"
2,중국 위안화 고시<b>환율</b>(22일) 7.1335위안...가치 0.03% 하락,https://www.ajunews.com/view/20240722101344428,https://www.ajunews.com/view/20240722101344428,기준 <b>환율</b>을 전 거래일 대비 0.0020위안 올린 7.1335위안으로 고시했다. 이는 위안화의 달러 대비 가치가 전 거래일 대비 0.03% 하락한 것이다. <b>환율</b>이 상승한 것은 위안화 가치가 그만큼 하락했음을 의미한다.... ,"Mon, 22 Jul 2024 10:22:00 +0900"
3,"KT, 외국인 여행객 위한 로밍 혜택 ‘코리아 투어팩’ 선봬",https://www.asiatime.co.kr/article/20240722500034,https://www.asiatime.co.kr/article/20240722500034,‘환전결제’ 혜택으로 우리은행 제휴를 통해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 8월부터는 한패스 제휴를 통해 한패스 선불충전카드 사전신청 시 선불형 로밍 상품 10% 할인도 제공한다. 한패스... ,"Mon, 22 Jul 2024 10:22:00 +0900"
4,"KT, 외국인 여행객 위한 '코리아 투어팩' 출시",http://www.womentimes.co.kr/news/articleView.html?idxno=77499,http://www.womentimes.co.kr/news/articleView.html?idxno=77499,'환전결제' 혜택으로 우리은행 제휴를 통해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 8월부터는 한패스 제휴를 통해 한패스 선불충전카드 사전 신청 시 선불형 로밍 상품 10% 할인도 제공한다. 한패스... ,"Mon, 22 Jul 2024 10:20:00 +0900"
5,&quot;바이든 사퇴로 단기 변동성 지속될 것…2분기 실적이 구원투수&quot;,https://view.asiae.co.kr/article/2024072209571747934,https://n.news.naver.com/mnews/article/277/0005448798?sid=101,경우 주말 간 6만7000달러선을 넘어서며 뚜렷한 반등 흐름이 나타나고 있다&quot;고 했다. 한편 원·달러 <b>환율</b>은 전 거래일(1390.2원)보다 2.2원 내린 1388.0원에 출발했다. 이 시각 현재 3.30원 떨어진 1388.20원을 기록 중이다.,"Mon, 22 Jul 2024 10:20:00 +0900"
6,"KB증권, 상반기 환전 거래액 작년비 309% 증가",https://daily.hankooki.com/news/articleView.html?idxno=1108488,https://daily.hankooki.com/news/articleView.html?idxno=1108488,24시간 실시간 환전 서비스는 환전 가능 시간을 24시간으로 확대한 것으로 실시간 시장 <b>환율</b>을 적용해... KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만 24시간 실시간 환전 서비스... ,"Mon, 22 Jul 2024 10:20:00 +0900"
7,"‘이번 주 원·달러, 1400원 돌파 위험 커졌다…주간 <b>환율</b> 밴드 1370~1410원’",https://www.etoday.co.kr/news/view/2382541,https://www.etoday.co.kr/news/view/2382541,주간 원·달러 <b>환율</b> 밴드는 1370~1410원으로 제시됐다. 22일 하이투자증권은 &quot;이들 지표가 9월 금리 인하는 물론... 원·달러 <b>환율</b>은 지난주 주요국 통화와 달리 다소 큰 폭 상승했다. 엔화 강세에도 불구하고 트럼프 집권 2기... ,"Mon, 22 Jul 2024 10:20:00 +0900"
8,"KB證, 24시간 실시간 환전 서비스로 환전거래금액 309%↑",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=219401,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=219401,"24시간 실시간 환전 서비스는 환전 가능 시간을 24시간으로 확대, 실시간 시장 <b>환율</b>을 적용해 고객이... KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스... ","Mon, 22 Jul 2024 10:18:00 +0900"
9,"KB證, 24시간 실시간 환전 서비스로 환전거래액 309%↑",http://www.edaily.co.kr/news/newspath.asp?newsid=02036886638957144,https://n.news.naver.com/mnews/article/018/0005794702?sid=101,"‘24시간 실시간 환전 서비스’는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을... KB증권 관계자는 “과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전... ","Mon, 22 Jul 2024 10:15:00 +0900"
0,"KB證, 24시간 실시간 환전 서비스로 환전거래액 309%↑",http://www.edaily.co.kr/news/newspath.asp?newsid=02036886638957144,https://n.news.naver.com/mnews/article/018/0005794702?sid=101,"‘24시간 실시간 환전 서비스’는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을... KB증권 관계자는 “과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전... ","Mon, 22 Jul 2024 10:15:00 +0900"
1,"KB증권, 24시간 실시간 환전 거래 서비스 제공…고객 접근성↑",https://mydaily.co.kr/page/view/2024072210100655252,https://n.news.naver.com/mnews/article/117/0003853743?sid=103,"'24시간 실시간 환전 서비스'는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을... KB증권 관계자는 “과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만 24시간 실시간 환전 서비스... ","Mon, 22 Jul 2024 10:15:00 +0900"
2,서학개미 환전거래 급증…KB증권 상반기 환전 전년비 309%↑,http://www.4th.kr/news/articleView.html?idxno=2066225,http://www.4th.kr/news/articleView.html?idxno=2066225,"KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스... '24시간 실시간 환전 서비스'는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을 적용해... ","Mon, 22 Jul 2024 10:14:00 +0900"
3,코스피 하락 출발… 글로벌 블루스크린 사태에 크라우드 스트라이크 급락,https://www.newsclaim.co.kr/news/articleView.html?idxno=3033605,https://www.newsclaim.co.kr/news/articleView.html?idxno=3033605,"외환시장서 달러/원 <b>환율</b>은 전 거래일보다 1원 오른 1,387.7원에 출발했다. 뉴욕증시 3대 지수는 모두... 그러면서 &quot;특히 최근 3거래일 동안 순매도가 집중됐다&quot;며 &quot;원·달러 <b>환율</b> 레벨 부담도 지속됐다. Risk... ","Mon, 22 Jul 2024 10:14:00 +0900"
4,"하나카드, '트래블로그' 대한항공 마일리지 카드 출시",http://www.sentv.co.kr/news/view/691416,http://www.sentv.co.kr/news/view/691416,"이번에 늘어나는 12종 통화에는 주요 혜택을 포함한 목표 <b>환율</b> 자동 충전과 외화 무료송금, 외화 1/N정산 등 트래블로그의 기능이 모두 적용 된다.다만 오는 25일 12종 통화가 오픈된 이후 해당 통화를 사용하는... ","Mon, 22 Jul 2024 10:14:00 +0900"
5,KB증권 &quot;24시간 환전 서비스로 환전 거래액 4배 늘어&quot;,https://www.sedaily.com/NewsView/2DBU8GVSUD,https://n.news.naver.com/mnews/article/011/0004369846?sid=101,KB증권의 24시간 실시간 환전 서비스는 고객이 24시간 중 원하는 시간에 실시간 시장 <b>환율</b>로 환전할 수 있는 서비스다. KB증권은 KB국민은행과의 협업으로 지난해 12월부터 24시간 실시간 환전 서비스를 선보였다.... ,"Mon, 22 Jul 2024 10:14:00 +0900"
6,KB증권“ 24시간 환전 서비스 도입 후 환전거래 금액 309% ↑”,https://www.ceoscoredaily.com/page/view/2024072210121972500,https://www.ceoscoredaily.com/page/view/2024072210121972500,"‘24시간 실시간 환전 서비스’는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을 적용해 고객이 원하는 시간에 환전할 수 있는 서비스다. KB증권 관계자는 “과거에는 고객들이 <b>환율</b> 변동에... ","Mon, 22 Jul 2024 10:14:00 +0900"
7,"KB證, 24시간 실시간 환전 거래 서비스 제공...&quot;고객 접근성 높여&quot;",http://www.m-i.kr/news/articleView.html?idxno=1142095,http://www.m-i.kr/news/articleView.html?idxno=1142095,"'24시간 실시간 환전 서비스'는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을... KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스... ","Mon, 22 Jul 2024 10:12:00 +0900"
8,KB 24시간 환전 서비스에 거래건수·액수 급증,https://www.kbanker.co.kr/news/articleView.html?idxno=215553,https://www.kbanker.co.kr/news/articleView.html?idxno=215553,"22일 KB증권에 따르면 지난해 12월 출시된 24시간 실시간 환전 서비스는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을 적용해 고객이 원하는 시간에 환전할 수 있다. KB증권이 올 상반기 24시간... ","Mon, 22 Jul 2024 10:08:00 +0900"
9,"KT, 외국인 여행객 위한 로밍 혜택 '코리아 투어팩' 선봬",https://www.eroun.net/news/articleView.html?idxno=45086,https://www.eroun.net/news/articleView.html?idxno=45086,'환전결제' 혜택으로 우리은행 제휴를 통해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 8월부터는 한패스 제휴를 통해 한패스 선불충전카드 사전신청 시 선불형 로밍 상품 10% 할인도 제공한다. 한패스... ,"Mon, 22 Jul 2024 10:08:00 +0900"
