,title,originallink,link,description,pubDate
5,&quot;2030 카드지출 월평균 120만원...쇼핑 가장 많이 했네&quot;,http://www.fnnews.com/news/202407161136159557,https://n.news.naver.com/mnews/article/014/0005214193?sid=101,<b>핀테크</b> 기업 해빗팩토리가 무작위 추출을 통해 2030세대(만 20세 이상 39세 이하) 1만명의 상반기 카드 소비를 분석한 결과 월평균 120만원을 지출했다고 16일 밝혔다. 지난해 상반기 월평균 소비액보다 20만원 증가한... ,"Tue, 16 Jul 2024 14:27:00 +0900"
6,"한패스, 우즈베키스탄 은행 Uzum Bank와 협력 강화",https://www.etnews.com/20240716000221,https://n.news.naver.com/mnews/article/030/0003223730?sid=101,"Uzum Bank는 우즈베키스탄에 15,000여개 파트너를 보유해 최대 20%에 달하는 캐시백 제공을 통해 우즈베키스탄 <b>핀테크</b> 활성화에 기여하는 온라인 은행으로 자리잡고 있다. 소액해외송금업을 주요 사업으로 매년 81%의... ","Tue, 16 Jul 2024 14:25:00 +0900"
7,"웹케시글로벌-소타텍, 베트남 사업 공동추진 업무협약 체결",https://www.etnews.com/20240716000196,https://n.news.naver.com/mnews/article/030/0003223705?sid=105,양사는 이번 협약으로 각사가 보유한 <b>핀테크</b>와 IT 기술로 한국과 베트남 비즈니스 협업을 강화한다. 이실권... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발한다. 웹케시글로벌은 소타텍의 IT 기술 전문성을 기반으로 협업... ,"Tue, 16 Jul 2024 14:04:00 +0900"
8,"문경록 뉴지스탁 대표, 'SERI 국제 컨퍼런스' 강연 나서",https://www.fetv.co.kr/news/article.html?no=170360,https://www.fetv.co.kr/news/article.html?no=170360,"DGB금융그룹 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 지난 12일부터 14일까지 성균관대학교에서... 현재 뉴지스탁은 한국<b>핀테크</b>산업협회 부회장사로 활동하고 있으며, 한국금융공학회의 산학협력위원에... ","Tue, 16 Jul 2024 13:58:00 +0900"
9,네이버 '라인사태' 4개월 줄다리기 득실은?,http://www.smedaily.co.kr/news/articleView.html?idxno=297554,http://www.smedaily.co.kr/news/articleView.html?idxno=297554,이외 라인야후는 자사의 <b>핀테크</b> 업무를 담당하는 한국 법인 라인비즈플레이를 청산하기로 했다. 라인비즈플레이는 라인페이 등을 운영하고 있었으며 이번 라인비즈플러스 청산에 따라 관련 사업은 대만에 모회사를 둔... ,"Tue, 16 Jul 2024 13:32:00 +0900"
0,"DGB금융그룹 뉴지스탁 문경록 대표, 국제 컨퍼런스에서 'AI와 개인 투자 시장...",https://www.gukjenews.com/news/articleView.html?idxno=3044596,https://www.gukjenews.com/news/articleView.html?idxno=3044596,사진제공=DGB금융그룹 DGB금융그룹 <b>핀테크</b> 계열사 뉴지스탁은 &quot; 문경록 대표 12일부터 14일까지 성균관대학교에서 개최된 '2024 SERI 국제 컨퍼런스'에서 키노트 발표를 진행했다&quot;고 말했다. 뉴지스탁에 따르면... ,"Tue, 16 Jul 2024 13:04:00 +0900"
1,"웹케시글로벌·소타텍, 베트남 사업 공동 추진 MOU",http://www.smedaily.co.kr/news/articleView.html?idxno=297542,http://www.smedaily.co.kr/news/articleView.html?idxno=297542,이번 협약으로 양사는 각사가 보유한 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 비즈니스 협업을... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 양사는 양사가 보유한 기존 고객 및 신규 고객을 대상으로 공동... ,"Tue, 16 Jul 2024 13:04:00 +0900"
2,[로펌 zip중탐구] 국내 첫 가상자산법 시행…분주한 6대 로펌,https://www.asiatoday.co.kr/view.php?key=20240715010009330,https://www.asiatoday.co.kr/view.php?key=20240715010009330,"광장 가상자산 전담팀은 금융감독원과 <b>핀테크</b> 기업 법무부서장 출신 등이 포진해 특정 분야에 국한하지... 금융권 디지털 혁신 가속화와 <b>핀테크</b>, 블록체인, 생성형 AI 등 기술 발전에 발맞춰 그동안 태평양이 쌓아올린... ","Tue, 16 Jul 2024 13:00:00 +0900"
3,"웹케시글로벌, SOTATEK과 베트남 사업 공동 추진 업무협약 체결",http://www.wsobi.com/news/articleView.html?idxno=247469,http://www.wsobi.com/news/articleView.html?idxno=247469,이번 협약으로 양사는 각사가 보유한 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 비즈니스 협업을... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 양사는 양사가 보유한 기존 고객 및 신규 고객을 대상으로 공동... ,"Tue, 16 Jul 2024 12:24:00 +0900"
4,"문경록 뉴지스탁 대표, 'SERI 국제 컨퍼런스' 강연 나서",http://www.asiaa.co.kr/news/articleView.html?idxno=178831,http://www.asiaa.co.kr/news/articleView.html?idxno=178831,DGB금융그룹 <b>핀테크</b> 계열사 뉴지스탁은 문경록 대표가 지난 12일부터 14일까지 성균관대학교에서 개최된 '2024 SERI 국제 콘퍼런스'에서 키노트 발표를 진행했다고 16일 밝혔다. 이번 콘퍼런스는 성균관대 경제연구소(SERI)... ,"Tue, 16 Jul 2024 12:02:00 +0900"
5,"문경록 뉴지스탁 대표, 'SERI 국제 컨퍼런스' 강연 나서",https://www.pinpointnews.co.kr/news/articleView.html?idxno=277196,https://www.pinpointnews.co.kr/news/articleView.html?idxno=277196,[사진=DGB금융그룹] DGB금융그룹은 <b>핀테크</b> 계열사 뉴지스탁의 문경록 대표가 지난 12일부터 3일간... 현재 뉴지스탁은 한국<b>핀테크</b>산업협회 부회장사로 활동하고 있다. 한국금융공학회의 산학협력 위원에 소속돼 있다.... ,"Tue, 16 Jul 2024 12:00:00 +0900"
6,"[기업 소식] 배민커넥트, '첫 배달 미션' 이벤트 진행 外",http://www.dailypop.kr/news/articleView.html?idxno=79786,http://www.dailypop.kr/news/articleView.html?idxno=79786,"'WON파트너십'은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할... 또한, 우리금융은 금융규제 샌드박스 홈페이지에 'WON파트너십' 안내문을 게시해 잠재력을 갖춘 <b>핀테크</b>... ","Tue, 16 Jul 2024 12:00:00 +0900"
7,"웹케시글로벌, 소타텍과 '베트남 사업 공동 추진'",https://www.newsis.com/view/NISX20240716_0002812920,https://n.news.naver.com/mnews/article/003/0012669011?sid=105,양사는 각사가 보유한 <b>핀테크</b> 및 정보기술(IT)을 활용해 한국 및 베트남 비즈니스 협업을 강화한다.... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 양사는 각사가 보유한 기존 고객 및 신규 고객을 대상으로 공동... ,"Tue, 16 Jul 2024 11:54:00 +0900"
8,"웹케시글로벌, 베트남 소타텍과 업무협약…현지 <b>핀테크</b>사업 강화",http://www.insidevina.com/news/articleView.html?idxno=28120,http://www.insidevina.com/news/articleView.html?idxno=28120,이실권 웹케시 대표(왼쪽)과 르우 중 뚜옌(Luu Chung Tuyen) 소타텍 대표가 베트남에서의 B2B <b>핀테크</b>사업... 하노이시의 소타텍 본사에서 지난 9일 체결된 협약에 따라 웹케시글로벌과 소타텍은 각사가 보유한 <b>핀테크</b> 및... ,"Tue, 16 Jul 2024 11:52:00 +0900"
9,"탄녹위-금융硏, 탄소중립 위한 금융역할강화 세미나",https://www.todayenergy.kr/news/articleView.html?idxno=272721,https://www.todayenergy.kr/news/articleView.html?idxno=272721,"이와 함께 △그린 <b>핀테크</b> 챌린지(기존 <b>핀테크</b> 산업의 그린 전환) △그린홈 금융혁신기금(주택 에너지효율 향상을 위한 녹색금융상품의 개발 지원) △프로젝트 제네시스(블록체인, 스마트계약, 사물인터넷, 디지털자산... ","Tue, 16 Jul 2024 11:38:00 +0900"
0,"이석우 두나무 대표, &quot;대학생 서포터즈 업투 성공적 안착, 3기 모집&quot;",https://www.epnc.co.kr/news/articleView.html?idxno=304233,https://www.epnc.co.kr/news/articleView.html?idxno=304233,"블록체인 및 <b>핀테크</b> 기업 두나무 이석우 대표는 미래세대의 올바른 육성에 대한 중요성을 절감, ESG 경영 키워드 중 하나로 '청년'을 설정하고 다양한 ESG 활동을 전개해 나가고 있다. 이 중 업비트 투자자보호센터(센터장... ","Tue, 16 Jul 2024 11:28:00 +0900"
1,"두나무 이석우 대표, 넥스트 드림 1주년 성과 공유",http://www.it-b.co.kr/news/articleView.html?idxno=76614,http://www.it-b.co.kr/news/articleView.html?idxno=76614,"블록체인 및 <b>핀테크</b> 전문기업 두나무(대표 이석우)가 신용회복위원회, 사회연대은행과 함께하는 청년 신용 회복 지원사업 '두나무 넥스트 드림'의 1주년을 맞아 그동안의 성과를 공유했다. 지난 5월 28일 서울 중구... ","Tue, 16 Jul 2024 11:14:00 +0900"
2,"두나무 이석우 대표, &quot;청소년 디지털 금융 교육 '두니버스' 만족도 90%&quot;",https://www.thefairnews.co.kr/news/articleView.html?idxno=29897,https://www.thefairnews.co.kr/news/articleView.html?idxno=29897,블록체인과 <b>핀테크</b> 산업을 선도하는 두나무의 현직자들이 직무 경험을 바탕으로 교육 자료 검수 과정에 직접 참여해 프로그램의 완성도와 전문성을 높였다. 두니버스는 참가자들의 뜨거운 호응에 힘입어 매년 교육... ,"Tue, 16 Jul 2024 11:06:00 +0900"
3,"문경록 뉴지스탁 대표, '2024 SERI 국제 컨퍼런스' 강연자로 나서",https://www.newspim.com/news/view/20240716000356,https://www.newspim.com/news/view/20240716000356,DGB금융그룹은 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 최근 성균관대학교에서 개최된 '2024 SERI 국제... DGB금융그룹은 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 최근 성균관대학교에서 개최된 '2024 SERI... ,"Tue, 16 Jul 2024 11:00:00 +0900"
4,“올 상반기 지출 0원 고작 8.4일 뿐” 2030 월소비 20만원 늘었다[머니뭐니],https://news.heraldcorp.com/view.php?ud=20240716050250,https://n.news.naver.com/mnews/article/016/0002336187?sid=101,<b>핀테크</b> 기업 해빗팩토리가 16일 무작위 추출을 통해 2030세대(만 20세 이상 39세 이하) 1만명의 상반기 카드 소비를 분석한 결과 월평균 120만원을 지출했다고 밝혔다. 지난해 상반기 월평균 소비액보다 20만원 증가한... ,"Tue, 16 Jul 2024 10:49:00 +0900"
5,"문경록 뉴지스탁 대표, 'SERI 국제 컨퍼런스' 강연",http://www.ftoday.co.kr/news/articleView.html?idxno=325275,http://www.ftoday.co.kr/news/articleView.html?idxno=325275,DGB금융그룹의 <b>핀테크</b> 계열사 뉴지스탁의 문경록 대표가 앞서 12일부터 14일까지 성균관대에서 열린 '2024 SERI 국제 컨퍼런스'에서 키노트 발표를 진행했다고 16일 밝혔다. 컨퍼런스는 성균관대 경제연구소(SERI)의 주최로... ,"Tue, 16 Jul 2024 10:46:00 +0900"
6,"DGB금융 뉴지스탁 문경록 대표, 'SERI 국제 컨퍼런스' 강연...'AI와 개인 투자...",https://www.foodneconomy.com/news/articleView.html?idxno=360603,https://www.foodneconomy.com/news/articleView.html?idxno=360603,DGB금융그룹 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 지난 12일부터 14일까지 성균관대학교에서 개최된 '2024 SERI 국제 컨퍼런스'에서 키노트 발표를 진행했다고 밝혔다. 이번 컨퍼런스는 성균관대... ,"Tue, 16 Jul 2024 10:40:00 +0900"
7,"웹케시글로벌, SOTATEK과 베트남 사업 공동 추진을 위한 업무 협약",https://www.smarttoday.co.kr/news/articleView.html?idxno=55213,https://www.smarttoday.co.kr/news/articleView.html?idxno=55213,이번 협약으로 양사는 각사가 보유한 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 비즈니스 협업을... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 양사는 양사가 보유한 기존 고객 및 신규 고객을 대상으로... ,"Tue, 16 Jul 2024 10:38:00 +0900"
8,"모우다, 이노핀과 온라인투자연계금융업 활성화 MOU 체결",http://www.bosa.co.kr/news/articleView.html?idxno=2227087,http://www.bosa.co.kr/news/articleView.html?idxno=2227087,"헬스케어 <b>핀테크</b> 스타트업 모우다(대표 전지선)는 금융 AI <b>핀테크</b> 기업 이노핀(대표 손상현, 이승엽)과 온라인투자연계금융업 활성화를 위한 협약을 체결했다고 15일 밝혔다. 모우다 전지선 대표(오른쪽)와 이노핀 손상현... ","Tue, 16 Jul 2024 10:34:00 +0900"
9,"웹케시글로벌, 소타텍 손잡고 베트남 B2B시장 공략",http://www.fnnews.com/news/202407161023096697,https://n.news.naver.com/mnews/article/014/0005214006?sid=105,웹케시글로벌은 소타텍(SOTATEK)과 함께 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 B2B 시장 공략에... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 이를 위해 웹케시글로벌 이실권 대표는 지난 9일 베트남... ,"Tue, 16 Jul 2024 10:24:00 +0900"
0,"문경록 뉴지스탁 대표, 'SERI 국제 컨퍼런스' 강연 나서",https://www.cstimes.com/news/articleView.html?idxno=601886,https://www.cstimes.com/news/articleView.html?idxno=601886,컨슈머타임스=김지훈 기자 | DGB금융그룹 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 지난 12일부터 14일까지 성균관 대학교에서 개최된 '2024 SERI 국제 컨퍼런스'에서 키노트 발표를 진행했다고 16일 밝혔다. 이번... ,"Tue, 16 Jul 2024 10:10:00 +0900"
1,"BNP파리바·앤트파이낸셜, 토큰화 예금 활성화 전략적 파트너십",https://www.theguru.co.kr/news/article.html?no=74233,https://www.theguru.co.kr/news/article.html?no=74233,글로벌 재무 관리 위한 토큰화 예금 혁신 모색 유럽 내 국경 간 결제 솔루션 개선에도 협력 유럽 최대 규모 은행인 프랑스 BNP파리바와 중국 최대 전자상거래 기업 알리바바의 <b>핀테크</b> 계열사 앤트그룹이 토큰화 예금... ,"Tue, 16 Jul 2024 10:02:00 +0900"
2,문경록 뉴지스탁 대표 &quot;AI기술이 개인투자 시장구조 변화시켜&quot;,http://www.g-enews.com/ko-kr/news/article/news_all/2024071609464397618385735ff1_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2024071609464397618385735ff1_1/article.html,"DGB금융그룹 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 지난 12일부터 14일까지 성균관대학교에서... 현재 뉴지스탁은 한국<b>핀테크</b>산업협회 부회장사로 활동하고 있으며, 한국금융공학회의 산학협력위원에... ","Tue, 16 Jul 2024 09:56:00 +0900"
3,"웹케시글로벌-소타텍, 베트남 <b>핀테크</b> 시장 개척 맞손",https://zdnet.co.kr/view/?no=20240716095217,https://n.news.naver.com/mnews/article/092/0002338408?sid=105,웹케시글로벌(대표 이실권)이 베트남 B2B <b>핀테크</b> 시장 개척을 위해 현지 IT기업과 파트너십을 맺는다.... 이실권 웹케시글로벌 대표(왼쪽)와 루청티엔 소타텍 대표 (이미지=웹케시) 양사는 <b>핀테크</b> 및 IT 기술을 활용해... ,"Tue, 16 Jul 2024 09:53:00 +0900"
4,해빗팩토리 &quot;2030세대 올해 상반기 월평균 120만원 카드로 결제&quot;,https://www.digitaltoday.co.kr/news/articleView.html?idxno=525483,https://www.digitaltoday.co.kr/news/articleView.html?idxno=525483,<b>핀테크</b> 기업 해빗팩토리가 무작위 추출을 통해 2030세대(만 20세 이상 39세 이하) 1만명의 상반기 카드 소비를 분석한 결과 월평균 120만원을 지출했다고 16일 밝혔다. 지난해 상반기 월평균 소비액보다 20만원 증가한... ,"Tue, 16 Jul 2024 09:52:00 +0900"
5,"키움인베스트먼트, 첫 <b>핀테크</b> 커넥팅 데이 개최",https://www.newsis.com/view/NISX20240716_0002812387,https://n.news.naver.com/mnews/article/003/0012668423?sid=101,다우키움그룹의 벤처투자회사 키움인베스트먼트가 <b>핀테크</b> 분야 투자기업간 교류를 위해 첫 <b>핀테크</b> 커넥팅데이를 개최했다. 16일 키움인베스트먼트에 따르면 지난 12일 다우키움그룹 계열사인 키다리스튜디오 성수동... ,"Tue, 16 Jul 2024 09:51:00 +0900"
6,해빗팩토리 &quot;2030 월 평균 카드 결제액 120만원…작년보다 20만원↑&quot;,https://biz.sbs.co.kr/article_hub/20000181822?division=NAVER,https://n.news.naver.com/mnews/article/374/0000392825?sid=101,<b>핀테크</b> 기업 해빗팩토리가 자사 20~30대 고객 1만명의 카드 소비 데이터를 분석한 결과 월 평균 120만원을 지출한 것으로 나타났다고 오늘(16일) 밝혔습니다. 지난해 상반기 월 평균 결제액보다 20만원가량 증가한... ,"Tue, 16 Jul 2024 09:49:00 +0900"
7,"뉴지스탁 문경록 대표, 'SERI 국제 컨퍼런스' 강연 나서",http://www.paxetv.com/news/articleView.html?idxno=207582,http://www.paxetv.com/news/articleView.html?idxno=207582,"[사진=뉴지스탁] DGB금융그룹 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 지난 12일부터 14일까지... 현재 뉴지스탁은 한국<b>핀테크</b>산업협회 부회장사로 활동하고 있으며, 한국금융공학회의 산학협력위원에 소속돼... ","Tue, 16 Jul 2024 09:48:00 +0900"
8,"우리금융그룹, 개방형 제휴 프로그램 'WON파트너십' 오픈",http://www.nextdaily.co.kr/news/articleView.html?idxno=230157,http://www.nextdaily.co.kr/news/articleView.html?idxno=230157,"'WON파트너십'은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할... 또한, 우리금융은 금융규제 샌드박스 홈페이지에 'WON파트너십' 안내문을 게시해 잠재력을 갖춘 <b>핀테크</b>... ","Tue, 16 Jul 2024 09:44:00 +0900"
9,"퀀팃, 베트남 디파이소프트와 전략적 파트너십 체결",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202407160921012980026,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202407160921012980026,AI 금융투자 솔루션…동남아 시장 진출 협력 인공지능(AI) <b>핀테크</b> 기업 퀀팃(Quantit)은 지난 11일 베트남 <b>핀테크</b> 기업 디파이소프트(DIFISOFT)와 전략적 파트너십 구축을 위한 업무협약(MOU)을 체결했다고 16일 밝혔다.... ,"Tue, 16 Jul 2024 09:42:00 +0900"
0,"뉴지스탁 문경록 대표, ‘SERI 국제 컨퍼런스’ 강연 나서",https://www.ekn.kr/web/view.php?key=20240716024516830,https://www.ekn.kr/web/view.php?key=20240716024516830,"대구=에너지경제신문 손중모기자 DGB금융그룹 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 지난 12일부터... 현재 뉴지스탁은 한국<b>핀테크</b>산업협회 부회장사로 활동하고 있으며, 한국금융공학회의 산학협력위원에... ","Tue, 16 Jul 2024 09:40:00 +0900"
1,"2030세대, 월평균 카드 소비액 늘었다...男자동차·女쇼핑",http://www.ftoday.co.kr/news/articleView.html?idxno=325254,http://www.ftoday.co.kr/news/articleView.html?idxno=325254,"16일 <b>핀테크</b> 기업 해빗팩토리가 만 20세 이상 39세 이하 고객 1만명을 대상으로 카드 데이터를 조사한 결과, 이들은 올 상반기 월평균 120만원을 지출했다. 이는 1년 전인 지난해 상반기 월평균 소비액보다 20만원 증가한... ","Tue, 16 Jul 2024 09:30:00 +0900"
2,"웹케시글로벌·소타텍, 베트남 B2B <b>핀테크</b> 시장 협공",https://www.datanet.co.kr/news/articleView.html?idxno=195075,https://www.datanet.co.kr/news/articleView.html?idxno=195075,이번 협약으로 양사는 각사가 보유한 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 비즈니스 협업을... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 양사는 기존 및 신규 고객을 대상으로 공동 영업 및 마케팅... ,"Tue, 16 Jul 2024 09:28:00 +0900"
3,중대형 식자재마트 고객사로 둔 유통 전문 기업 매물로,https://www.hankyung.com/article/202407153303r,https://n.news.naver.com/mnews/article/015/0005010066?sid=101,"연 매출 1조원 미만의 커머스, <b>핀테크</b> 등 IT 업종 기업을 희망하고 있다. 동남아나 유럽 기업도 고려 대상이다. 제조업 분야의 E사는 연 매출 100억원 미만의 제조업체나 건강기능식품, 전자제품 제조 법인을 찾고 있다.... ","Tue, 16 Jul 2024 09:20:00 +0900"
4,"우리금융, 개방형 사업 제안 프로그램 'WON파트너십' 오픈 &quot;<b>핀테크</b>·스타트업...",https://www.foodneconomy.com/news/articleView.html?idxno=360560,https://www.foodneconomy.com/news/articleView.html?idxno=360560,&quot;<b>핀테크</b> 및 스타트업 기업들의 협업 제안이 활발하게 이뤄질 것으로 기대한다.&quot; 우리금융그룹(회장 임종룡)... 'WON파트너십'은 우리금융과 제휴를 희망하는 <b>핀테크</b>와 스타트업에게 우리금융이 보유한 전략자산을 활용할... ,"Tue, 16 Jul 2024 09:10:00 +0900"
5,"키움인베스트먼트, 제1회 <b>핀테크</b> 커넥팅 데이 개최",https://news.sbs.co.kr/news/endPage.do?news_id=N1007723678&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001172309?sid=101,▲ 제1회 <b>핀테크</b> 커넥팅 데이 개최한 키움인베스트먼트 다우키움그룹의 벤처투자회사 키움인베스트먼트는 운용 중인 <b>핀테크</b>혁신펀드의 피투자기업들 간 교류와 최신 이슈 강연 등으로 채워진 '제1회 <b>핀테크</b> 커넥팅 데이... ,"Tue, 16 Jul 2024 09:08:00 +0900"
6,"퀀팃, 베트남 <b>핀테크</b> 기업 디파이소프트와 MOU...&quot;해외 시장에 기술 공급 희망...",https://www.ajunews.com/view/20240715103845355,https://www.ajunews.com/view/20240715103845355,아주경제=이건희 기자 topkeontop12@ajunews.com 인공지능(AI) <b>핀테크</b> 기업 퀀팃(Quantit)이 베트남 <b>핀테크</b> 기업 디파이소프트(DIFISOFT)와 전략적 파트너십 구축을 위한 업무협약(MOU)을 체결했다고 15일 밝혔다. 이번 협약으로... ,"Tue, 16 Jul 2024 09:02:00 +0900"
7,"퀀팃, 베트남 'DIFISOFT'와 전략적 파트너십 구축 업무협약 체결",https://www.kfenews.co.kr/news/articleView.html?idxno=624081,https://www.kfenews.co.kr/news/articleView.html?idxno=624081,사진=퀀팃 한국금융경제신문=윤선미 기자 | AI <b>핀테크</b> 기업 퀀팃(Quantit)이 베트남 <b>핀테크</b> 기업 디파이소프트(DIFISOFT)와 전략적 파트너십 구축을 위한 업무협약(MOU)을 체결했다고 16일 밝혔다. 이번 협약으로 양사는 AI... ,"Tue, 16 Jul 2024 09:00:00 +0900"
8,"㈜이동의즐거움 이즐카드, '2024 한국의 소비자대상' K-패스 부문 대상 수상",http://www.fntoday.co.kr/news/articleView.html?idxno=326609,http://www.fntoday.co.kr/news/articleView.html?idxno=326609,"운영하고 있으며, 국내 최초 선불교통카드 발행 및 세계 최초 비접촉 자동결제 서비스인 Tagless 상용화 등의 차별화된 기술력으로 대중교통 환승체계를 구축하는 등 모빌리티 <b>핀테크</b> 업계 내 선도적인 역할을 수행해왔다.","Tue, 16 Jul 2024 09:00:00 +0900"
9,"㈜이동의즐거움 이즐카드, '2024 한국의 소비자 대상' K-패스 부문 대상 받아",https://www.delighti.co.kr/news/articleView.html?idxno=83382,https://www.delighti.co.kr/news/articleView.html?idxno=83382,"운영하고 있으며, 국내 최초 선불교통카드 발행 및 세계 최초 비접촉 자동결제 서비스인 Tagless 상용화 등의 차별화된 기술력으로 대중교통 환승체계를 구축하는 등 모빌리티 <b>핀테크</b> 업계 내 선도적인 역할을 수행해왔다.","Tue, 16 Jul 2024 09:00:00 +0900"
0,"웹케시글로벌, 소타텍과 베트남 사업 공동 추진 위한 업무 협약 체결",https://www.ddaily.co.kr/page/view/2024071608551376281,https://n.news.naver.com/mnews/article/138/0002177678?sid=105,지난 9일 열린 업무 협약으로 양사는 각사가 보유한 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 비즈니스... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 양사는 양사가 보유한 기존 고객 및 신규 고객을... ,"Tue, 16 Jul 2024 08:56:00 +0900"
1,"웹케시글로벌-소타텍, 베트남 사업 전략적 공동 추진",http://www.koit.co.kr/news/articleView.html?idxno=123899,http://www.koit.co.kr/news/articleView.html?idxno=123899,이번 협약으로 양사는 각사가 보유한 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 비즈니스 협업을... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다.  양사는 양사가 보유한 기존 고객 및 신규 고객을 대상으로... ,"Tue, 16 Jul 2024 08:54:00 +0900"
2,20·30세대 월평균 카드 00만원 쓴다… 男자동차·女쇼핑 지출 늘어,https://www.moneys.co.kr/article/2024071608314883283,https://n.news.naver.com/mnews/article/417/0001014553?sid=101,<b>핀테크</b> 기업 해빗팩토리가 20·30세대 1만명의 상반기 카드 소비를 분석한 결과 월평균 120만원을 지출한 것으로 나타났다. 16일 해빗팩토리에 따르면 만 20세 이상 39세 이하 고객 1만명을 대상으로 한 카드 데이터 조사... ,"Tue, 16 Jul 2024 08:49:00 +0900"
3,"금감원, '펀드 불완전판매' 신영증권 기관경고",http://www.fntimes.com/html/view.php?ud=202407160843332791179ad43907_18,http://www.fntimes.com/html/view.php?ud=202407160843332791179ad43907_18,"또 영업점에서 2018년 10월 15일~2019년 1월 22일 기간 중 일반투자자에게 35건, 52억원 펀드 판매를 하면서 투자자들에게 대출취급 및 회수 과정에 관여하는 <b>핀테크</b>대출 플랫폼 업체의 정보 등 중요사항을 누락·왜곡... ","Tue, 16 Jul 2024 08:46:00 +0900"
4,"웹케시글로벌, 소타텍과 베트남 사업 공동 추진",http://www.datanews.co.kr/news/article.html?no=133659,http://www.datanews.co.kr/news/article.html?no=133659,이번 협약으로 양사는 각사가 보유한 <b>핀테크</b> 및 IT 기술을 활용해 한국 및 베트남 비즈니스 협업을... B2B <b>핀테크</b> 솔루션과 SAP를 연동 개발할 계획이다. 양사는 양사가 보유한 기존 고객 및 신규 고객을 대상으로 공동... ,"Tue, 16 Jul 2024 08:40:00 +0900"
5,"&quot;2030세대는 한달에 얼마 쓸까&quot;... 해빗팩토리, 상반기 카드 소비 데이터 결과...",http://www.joseilbo.com/news/news_read.php?uid=521278&class=18&grp=,https://n.news.naver.com/mnews/article/123/0002338310?sid=101,<b>핀테크</b> 기업 해빗팩토리가 무작위 추출을 통해 2030세대 1만명의 상반기 카드 소비를 분석한 결과 월평균 120만원을 지출했다고 16일 밝혔다. 이는 지난해 상반기 월평균 소비액보다 20만원 증가한 수치다. 무지출... ,"Tue, 16 Jul 2024 08:31:00 +0900"
6,[더벨][thebell desk]신세계 '지마켓'에 모인 이커머스 어벤져스,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407111401154560103167,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407111401154560103167,"골드만삭스, 크레딧스위스, 쿠팡 임원으로도 활동한 투자, 이커머스 및 <b>핀테크</b> 업계 재무 전문가로 알려졌다. CPO의 역할을 하는 PX본부장은 네이버 출신인 김정우 상무를 영입해 앉혔다. 이 과정에서 지마켓은 기존... ","Tue, 16 Jul 2024 07:32:00 +0900"
7,"[은행지주 상반기 실적 프리뷰] JB금융, 강소금융 전략 '순항'",https://dealsite.co.kr/articles/125244,https://dealsite.co.kr/articles/125244,JB금융이 <b>핀테크</b>와 전략적 제휴를 확대하는 것도 강소금융 전략과 무관치 않다는 분석이 나온다. 지역에... 대신 금융플랫폼을 통해 고객 기반을 확보한 <b>핀테크</b> 업체와 제휴를 맺으면 지역 거점 한계를 돌파하고... ,"Tue, 16 Jul 2024 07:20:00 +0900"
