,title,link,image,author,discount,publisher,pubdate,isbn,description
8,불패 확신 주식 투자 (입문부터 고수까지 자신의 옷을 입는 성공 투자),https://search.shopping.naver.com/book/catalog/32464066082,https://shopping-phinf.pstatic.net/main_3246406/32464066082.20221019124042.jpg,송주선,13500,밥북,20220325,9791158588571,"투자 기초부터 음봉저격법과 급등주 매매법 등 필살기까지
257개 차트와 함께 쉽게 이해하고 세밀하게 분석하는 성공 투자

시대의 변화만큼이나 주식투자 환경도 변하고 기관과 개인의 정보 불균형도 달라졌다지만, 개인투자자의 90%는 여전히 손실을 본다. 투자 환경과 접근성이 달라지고 투자하는 사람들도 바뀌는데, 왜 개인투자자 90%는 과거부터 현재까지 손실만 볼까?
저자는 그 이유를 모른 채 계속 투자한다면 또 여전히 손실만 불러올 뿐이라는 판단으로 이 책을 쓰게 됐다. 책은 모든 변화에도 불구하고 개인투자자의 손실은 여전한지 그 이유부터 따져보고, 제대로 된 투자법과 매매 훈련을 통해서 실력을 키우고 수익을 창출하는 데 목표를 두고 있다.
이에 따라 책은 주식투자 기초부터 다지면서, 이어서 투자의 전문성에 필요한 분석과 추세 파악 기법 등을 전해주고, 그다음에야 저자만의 불패 확신 투자 노하우를 공개한다. 저자가 공개하는 투자기법은 음봉저격법과 급등주 매매법 등으로 개인투자자들에게 숙명과도 같은 손실에서 벗어나게 하는 필살기이기도 하다.
책은 이 전 과정을 통해 257개의 차트를 싣고 그때마다 상황에 맞게 설명하고 분석함으로써 이해를 높이고 실전 투자에 곧바로 적용하도록 하고 있다.

〈기본 원칙부터 알고 지키며 손실을 벗어나는 35년 투자 노하우〉
35년 투자경력의 저자는 많은 상담을 통해 대부분 투자자들이 주식에 관한 지식이 어이없을 정도로 비체계적이거나 논리적이지 않음을 알 수 있었다. 이를 통해 저자는 개인투자자자 90%가 여전히 손실에서 벗어나지 못한 건, 무엇보다 기초가 부족한 투자지식과 그러다 보니 빚어지는 저마다의 투자 마인드와 원칙 없는 잦은 매매임을 알게 됐다. 
이에 저자는 주식투자에서 수익을 내기 위해서는 기본 원칙부터 알고 지키는 게 무엇보다 중요하다는 생각으로, 35년간 주식 시장에서 쌓은 지식과 노하우를 정리하였고, 그 모두를 이 책에 담아냈다.

〈지금까지와는 전혀 다른 성공투자의 길을 경험하길〉
투자의 필살기도 기초와 원칙을 제대로 알고 지킬 때 수익을 내는 기법이 된다는 저자는 이 책에 기초와 원칙부터 투자 기법까지를 투자자 누구나 쉽게 배우고 실전에 적용하도록 하였다고 밝힌다.
저자는 또 좋은 정보를 접하기도 쉽지 않지만, 그 정보를 내 것으로 만들기는 더 쉽지 않다면서, 이 책은 되도록 잡소리는 피하고 실전 투자에 꼭 필요한 내용만 담았다고도 밝힌다. 그러면서 저자는 이 책의 내용을 잘 소화하고 소개하는 기법이나 거래량의 중요성 등을 이해한다면, 지금까지와는 전혀 다른 주식 투자의 길을 경험할 것이라고 강조한다."
9,오르는 주식을 사들이는 차트매매법 (황족의 한 권으로 끝내는 차트투자),https://search.shopping.naver.com/book/catalog/32463478653,https://shopping-phinf.pstatic.net/main_3246347/32463478653.20230919125827.jpg,황족,17100,메이트북스,20220215,9791160023565,"개미들의 주식 멘토, 황족은 이렇게 투자한다!
약 7만 명 구독자를 보유한 유튜브 채널 〈세상의 모든 주식 황족〉을 운영하며, 국내 최대 주식커뮤니티 〈거북이 투자법〉에서 진정성 있는 주식정보를 제공해 많은 주식 초보 투자자들에게 사랑받는 황족의 두 번째 저서가 출간되었다. 이 책에서는 그동안 저자의 투자 승률을 높여준 60가지 차트매매 기술을 총정리했다. 수익 가능성을 높이기 위해 반드시 알아야 할 주식투자 기초 지식, 주가 흐름의 분석 기준, 종목과 수급의 고찰, 매수·매도 타이밍 잡는 법, 멘탈 관리법까지 상세히 담아낸 최고의 주식투자서이다. 어렵고 따분한 이론보다는 초보 투자자들의 눈높이에 맞춘 실전 투자서이다. 실제 차트 분석을 통해 설명했기에 조금도 지루하지 않다. 초보 투자자들의 이해를 돕기 위해 저자가 직접 강의하는 동영상도 실었다.
주식시장에는 수많은 매매기법과 투자전략이 존재하지만 모든 것을 익히기엔 어렵고, 지금은 통하지 않는 철 지난 기술도 많다. 게다가 증시는 변수가 많은 곳이다. 초보 투자자일수록 스스로 공부해 자신에게 잘 맞는 매매법을 알고, 계획적으로 투자를 해야만 수익률을 높일 수 있다. 100% 옳은 투자법은 없다. 모든 매매법은 투자의 성공률을 올려주는 역할을 할 뿐이다. 이 책에 담긴 저자의 투자법을 양분 삼아 개인이 자신만의 투자법을 정립해나간다면 주식시장 상황이 어떠하든 살아남을 수 있을 것이다.

10년 뒤에 읽어도 손색없을 차트매매 기술의 정석!
이 책은 총 1부 6장, 2부 4장으로 구성되어 있다. 1부 ‘승률 높은 실전 투자, 당신도 할 수 있다’에서는 수익 가능성을 높여주는 방법들을 위주로 정리했다. 기법을 포함해 기초 지식과 주식투자의 원리를 이해하고, 지난 움직임들을 분석하며 데이터를 참고해 손실의 가능성보다 익절 성공률을 높이는 방향을 우선했다. 1부 1장 ‘주식은 무엇보다도 멘탈이 중요하다’에서는 실수를 줄이고 승률 높은 투자에 도움될 수 있는 방법들을 설명한다. 2장 ‘기본으로 꼭 알아야 하는 각종 기법과 용어들’에서는 아리송할 수 있는 지지선과 저항선의 개념, 갭과 봉, 호가창에서 얻을 수 있는 힌트, 수급을 확인하는 방법과 실전 투자에서 주로 쓰이는 보조지표들을 정리했다. 3장 ‘손절을 줄이고 익절 가능성을 올려주는 방법들’에서는 익절 가능성을 올려주는 방법들을 담았다. 4장 ‘무계획 무대응 투자는 주식계좌를 병들게 만든다’에서는 어떻게 계획하고 어떤 대응을 해야 좋은지 모르는 투자자들을 위해 대응을 준비하는 방법과 관련된 내용들을 정리했다. 5장 ‘좋아하는 투자와 잘하는 투자는 다르다’에서는 단타부터 장기투자까지 매매법을 정리하고, 각각의 스타일에 관한 이야기를 담았다. 6장 ‘평생을 좌우하는 돈 버는 주식투자 습관’에서는 버려야 하는 것과 내려놓는 방법, 그리고 저평가 우량주에 대한 팁을 정리했다. 
2부 ‘주식은 기다림의 미학임을 명심하자’에서는 1부에서 다룬 내용과 추가적인 기법들을 사용해서 특정 종목을 공략하는 과정으로 넘어간다. 즉 실전 매매편이다. 2부 1장 ‘기술적으로 분석하기, 이렇게 하면 된다’에서는 분석 대상의 주가 역사와 공시, 이슈 등을 보는 법과 이를 통한 주가 반영이 어떻게 얼마나 되었는지 알아보는 방법 등에 관한 내용을 설명한다. 2장 ‘종목 선택의 순간, 이것만은 반드시 체크하자’에서는 기본적으로 재무제표와 기업 공시를 어떻게 보고 주가의 흐름이 어떻게 움직이고 있는지 분석하는 방법을 소개한다. 3장 ‘매수의 순간, 이것만은 반드시 체크하자’에서는 매수 타점을 잡을 때 명심해야 하는 사항들을 담았다. 4장 ‘매도의 순간, 이것만은 반드시 체크하자’에서는 매수보다 어려운 매도를 잘하는 법과 매도 이후 복기하는 방법 등에 대해 설명한다."
0,"달란트투자의 주식교과서 (제로금리 시대, 절대로 잃지 않는 주식 투자법)",https://search.shopping.naver.com/book/catalog/32441619004,https://shopping-phinf.pstatic.net/main_3244161/32441619004.20230404162055.jpg,이래학(달란트투자),16200,베가북스,20201125,9791190242660,"다시 듣고 싶은 강사 1위, 강의 만족도 98.4% 
유튜브 채널 구독자 15만 명의 달란트투자!

유망 종목 발굴부터 기업 분석, 매수·매도까지
기초부터 친절하게 알려주는 주식 투자 종합 과정

13년간 주식 시장에서 투자자로, 그리고 투자업계 종사자로 몸담고 있는 고수가 있다. 1년 만에 유튜브 채널 구독자 수 15만 명을 돌파한 ‘달란트투자’의 이래학 대표. 주식 투자자라면 다 알지만 금방 잊고 쉽게 놓치는 투자의 기본 중의 기본을 전파하기 위해 5년의 시간 동안 뚝심 있게 자리를 지켰다.

5년간 주식 투자자들에게 노하우를 전수하던 이래학의 강의가 책 『달란트투자의 주식교과서』로 출간되었다. 전작 『전자공시 100% 활용법』에서는 기업 공시 분석을 중심으로 숨겨진 정보를 찾도록 도움을 줬다면, 이번에는 주식의 ‘주’ 자도 모르지만 투자하고 싶은 초보들부터 어디서 들은 건 있지만 뭘 어떻게 써먹어야 할지 모르는 사람들까지 한 권으로 주식 공부 끝낼 수 있도록 써냈다.

이론만 배워도 아무 소용 없고 이론 없이 실전으로 들어갈 수도 없다. 이론과 동시에 실습까지 배울 수 있는 종합 선물 세트 같은 구성을 담아 작은 개인이 거대한 주가의 흐름에 흔들리지 않고 기관과 외국인 투자자에게 밀리지 않기를 바라는 마음으로 이 책을 선보인다."
1,"개미도 무조건 돈 버는 주식투자 ETF가 답이다 (시장을 이기는 강력한 전략, 최고의 ETF를 찾아라)",https://search.shopping.naver.com/book/catalog/32465439643,https://shopping-phinf.pstatic.net/main_3246543/32465439643.20221019105931.jpg,안석훈,14400,예문,20210617,9788956593937,"한국인들이 가장 많이 투자 중인 해외주식, 바로 ETF!
ETF, 어디까지 알고 투자하고 있는가?
8천여 개에 달하는 글로벌 ETF 중 가장 핫한 종목들만을 뽑아 
투자 성향 및 목적에 따른 포트폴리오 전략을 제공한다
당신이 찾던 최고의 ETF와 ETF 투자 전략, 여기에 다 있다!!

‘서학개미’라는 말이 증명하듯 해외 직접투자가 개인투자자 사이에 대세이다. 그렇다면 서학개미들이 가장 많이 사고 있는 해외주식은 무엇일까? 바로 ETF다! 2021년 4월(예탁결제원 발표, 4월 8일~5월 7일 기준) 한국인이 가장 많이 산 해외주식은 S&P 500 ETF인 ‘SPY’로 총자산이 무려 3,617억 달러(우리 돈 약 403조 원)에 달하는 상품이다. 미국 시장의 미래를 낙관한다면, 개별 종목뿐 아니라 시장 자체에 투자하려는 경향이 그만큼 보편화된 것이라 하겠다. 이처럼 해외주식 좀 한다는 사람들은 누구나 ETF 한두 개쯤 포트폴리오에 담고 있고, 실제로도 포트폴리오의 다양화를 위해 추천되지만 누구나 이름을 들으면 알 법한 유명 상품 몇 가지를 제외하고 ETF에 관해 제대로 아는 투자자는 찾기 어렵다. 

이 책은 ETF 투자를 위해 반드시 알아야 하는 기초 공부부터 다채로운 투자 전략과 주린이도 바로 복사 가능한 ETF 투자 포트폴리오를 제시한다. 투자 성향별, 트렌드 대응형, 미래 예측형 등 11가지 포트폴리오와 전략을 세밀하게 설명했다. 또한 주식형, 채권형, 원자재형 ETF는 물론 ESG, IPO, 스팩 등 다양한 테마의 핫 ETF를 총망라했다. 
SBS경제와이드, 한국경제TV, 키움증권 채널K 등에 출연한 ""미국주식 전문가"" 키움증권 안석훈 팀장과 테슬라 족집게 ETF로 유명한 크래프트 테크놀로지스의 ""글로벌 ETF 마스터"" 오기석 법인장이 자신들의 투자 노하우를 집약하였다. 

최고의 미국주식 전문가 그리고 ETF 마스터와 함께하는 아주 특별한 투자 수업! 당신이 찾던 최고의 ETF와 ETF 투자 전략을 찾기 위한 확실한 참고서가 되어줄 것이다."
2,모르면 호구 되는 주식상식 (난생 처음 주식창을 열기 전에 꼭 알아야 할 최소한의 주식상식 떠먹여드림),https://search.shopping.naver.com/book/catalog/32460429916,https://shopping-phinf.pstatic.net/main_3246042/32460429916.20230919124155.jpg,곽세연,14850,한스미디어,20210322,9791160075809,"“최소한 이 정도는 알아야 주식투자 시작할 수 있습니다”
남들 다 한다는 주식 투자, 이제라도 한번 해보고 싶다면? 
처음부터 끝까지 술술 읽다보면 나도 모르게 주린이 탈출!

‘너도나도 주식투자 한다는데 나도 일단 시작부터 해볼까?’라고 무작정 주식창부터 열었다가는 호구 되기 십상인 것이 바로 주식투자의 세계! 어쩌다가 조금 수익을 보았다고 의기양양해져서 호기롭게 투자금을 늘렸다가 소위 ‘쪽박’을 차는 사람도 한둘이 아니다. 하지만 난생 처음 주식투자를 시작하기 전에 최소한의 주식상식을 채워둔다면 이런 실수는 면할 수 있다. 《모르면 호구 되는 주식상식》은 오랜 경험과 탄탄한 이론으로 무장한 증권전문기자가 주식투자를 위한 최소한의 지식을 친절한 설명과 예시로 꼭꼭 눌러담은 책이다. 주식에 대한 기본적인 개념부터 실전투자의 스킬까지 스윽스윽 읽다보면 나도 모르게 주린이에서 탈출할 수 있다."
3,투자공부 365 (주린이를 위한 1일 1페이지),https://search.shopping.naver.com/book/catalog/32445236991,https://shopping-phinf.pstatic.net/main_3244523/32445236991.20230829092500.jpg,한국비즈니스정보,16200,어바웃어북,20210430,9791187150862,"주식투자로 돈을 벌고 싶다면 
월화수목금토일 단 하루도 허투루 보낼 날이 없다!  
1일 1페이지 꾸준한 공부로
주식투자에 필요한 기본지식과 핵심 투자처를 움켜쥔다!

주식투자에 앞서 반드시 알아야 할 365개의 열쇳말(키워드)을 [월]주식용어, [화]국내외 경제이슈, [수]업종전망, [목]회계와 공시, [금]유망종목 발굴, [토]언택트와 바이오, [일]K-뉴딜로 구성한 뒤, 매일 다양한 투자 이슈와 핵심 투자처를 쉽고 명쾌하게 이해할 수 있도록 풀어냈다. 무엇보다도 단순히 개념을 설명하는 데 그치지 않고 실전 투자에 바로 적용할 수 있도록 다뤘다. 이를테면 반도체와 배터리, 바이오 등 핵심 투자처 안에 숨어있는 소부장(소재·부품·장비) 우량주들을 낱낱이 밝힌 다음, 해당 종목의 주가와 실적을 분석했다. 아울러 국내 거의 모든 업종을 52개로 나눠 업종별 투자포인트를 집어낸 뒤 대장주와 유망종목을 선별하여 목표주가까지 제시했다. 
외계어만큼 난해한 주식용어와 회계·공시 개념은 실제 사례를 들어 바로 실전에 써먹을 수 있게 설명했다. 공모주와 배당 등 기초지식에서 차트 보는 법은 물론, 액면분할(병합) 같은 어려운 개념들까지 이해하는데 하루 1페이지면 충분하다. 이 모든 게 1페이지 안에 일목요연하게 정리되어 있다."
4,퇴직 연금 전략 (금융공학과 리스크 관리 기법을 활용한 퇴직 연금 전략),https://search.shopping.naver.com/book/catalog/32445389123,https://shopping-phinf.pstatic.net/main_3244538/32445389123.20230808084834.jpg,라이오넬 마르텔리니^빈센트 밀하우,18000,에이콘출판,20220225,9791161756127,"금융공학을 활용한 TDF 퇴직 연금 전략!

EDHEC 경영대학원 리오넬 마르텔리니(Lionel Martellini) 교수와 빈센트 밀하우(Vincent Milhau) 연구원이 작성한 논문을 바탕으로 구성된 책이다. 금융공학 및 리스크 관리 기법을 활용해 최적의 퇴직 연금 전략을 도출한다. 먼저 적립 기간 동안 안정적이고 예측 가능한 대체 수익을 제공하는 '은퇴 채권', 즉 은퇴 채권 복제 포트폴리오를 도입한다. 그리고 은퇴 채권과 효율적인 수익 추구 포트폴리오를 결합해 미래 소득액의 불확실성을 줄이면서 상승 잠재력을 제공하는 투자 전략을 구축한다. 마지막으로 리스크 보험 기법을 채택해 최소 수준의 대체 소득을 확보하는 동시에 더 높은 수준의 소득에 도달할 가능성을 허용하는 전략을 제안한다."
5,주식 거인들에게 배우는 잃지 않는 투자 원칙 49 (주식 대가들의 ‘원금보전 투자 철학’을 배운다!),https://search.shopping.naver.com/book/catalog/32475584023,https://shopping-phinf.pstatic.net/main_3247558/32475584023.20221228074556.jpg,김명환,15300,스마트비즈니스,20210401,9791163430353,"주식 투자는 벌려고 하면 안 되고,
지키려고 하면 된다.
주식 대가들의 ‘원금보전 투자 철학’을 배워라!

[주식 거인들에게 배우는 잃지 않는 투자 원칙 49]는 원칙을 지키는 주식 안내서이다. 무엇보다 자신의 원금을 지키면서 투자할 수 있도록 내용을 구성해, 주식을 사고 파는 것에만 집중하지 않도록 조언을 아끼지 않는다. 저자도 초보 시절에는 손실이 더 큰, 투자였다고 한다. 그래서 자신만의 중심을 가진 투자자가 되길 바라며 '절대 잃지 않는 투자'를 하는 주식 거인들을 찾아 기본부터 공부했다. 중요하다고 생각되는 원칙을 머리에 담고, 실천하는 것. 이 책에 소개된 주식 원칙들 중 자신에게 맞는, 투자 원칙을 신조로 삼아보자."
6,톱픽 기업 30개만 분석하면 주식투자 성공한다 (국내 최고 기업분석 큐레이터 ‘토리잘’이 전하는 기적의 투자 워밍업),https://search.shopping.naver.com/book/catalog/32460059284,https://shopping-phinf.pstatic.net/main_3246005/32460059284.20230207163742.jpg,이건희(토리잘),17820,21세기북스,20220209,9788950999001,"삼성전자, 현대자동차, 메타버스, 신세계, 테슬라 등 
유망 기업 하나당 10분이면 이해하는 ‘속성’ 기업분석

PER, PBR, EPS 등 쏟아지는 주식 용어, 주식 차트들의 위협에 투자를 망설이는 사람들, 주가 등락에 매일 일희일비 하는 사람들에게 기업에 대한 일목요연한 스토리는 반드시 필요하다. 이 책에는 삼성전자, 현대자동차, 메타버스, 대한항공, 신세계 등 투자 초중급자가 가장 알고 싶은 실전기업분석 30가지와 기업분석 노트 만들기까지 국내외 톱픽 기업과 산업에 대한 실용적인 이야기들을 총망라했다. 기업분석을 해보지 않은 사람이라면 보다 구체적인 방법을 알 수 있고, 나름의 기업분석을 해본 사람이라도 이 책이 안내하는 메가 트렌드에 대한 통찰과 영감을 통해 미처 고려하지 못한 결정적 투자 포인트들을 발견할 수 있다. 독자들은 관심 기업을 쉽고 빠르게 이해함으로써 종목 선택에 자신감과 확신을 얻게 됨은 물론, 장기적인 투자 수익률도 높일 수 있을 것이다."
7,주식 초보자도 수익을 내는 워런 버핏 투자법 (수익 나는 종목을 알아보는 가장 쉽고 정확한 비법!),https://search.shopping.naver.com/book/catalog/32467523053,https://shopping-phinf.pstatic.net/main_3246752/32467523053.20221019152408.jpg,망수^관펑,15750,비전코리아,20220218,9788963221854,"세상에서 가장 간단하고 쉽지만 실패 확률은 가장 낮은 
초보자를 위한 주식 고수의 투자법!

‘투자의 신’이라 불리는 워런 버핏은 오랜 기간 수많은 경기 상승과 침체 국면을 거쳐오면서 큰 부를 이뤘다. 이 책의 저자는 워런 버핏의 투자법을 연구하고 몸에 익혀 투자한 결과, 지난 14년간 연평균 40% 이상의 수익률을 기록했다. 
모든 투자자가 한 번쯤은 워런 버핏의 가치투자법에 대해 들어본 적이 있을 것이다. 그런데 왜 누군가는 이를 따라 하지 못해 누적되는 손해에 한숨을 쉬고, 누군가는 이를 이해하고 몸에 익혀 놀라운 수익률로 경제적 자유를 누리는 걸까? 저자는 이 점에 주목했다. 
그는 주식 투자와 관련된 우리의 잘못된 고정관념을 깨트리고 왜 가치투자가 최선의 전략인지를 깨우친다. 아무리 훌륭한 투자법이라 하더라도 이를 이해하지 못한다면 소중한 돈을 손해보며 심리적으로 지칠 수밖에 없다. 하지만 이 책 《워런 버핏 투자법》은 왜 단기적인 시세를 추종하는 것보다는 가치투자를 해야 하는지 저절로 수긍이 가며 자연스럽게 워런 버핏의 투자법을 몸에 익힐 수 있게 해준다. 또한 워런 버핏이 자신보다 현명한 투자자라고 입버릇처럼 말하는 버크셔 해서웨이의 파트너 찰리 멍거의 투자관은 알기 쉬우면서도 독자에게 깊은 깨달음을 준다.
저자는 우선 투자의 기본 원칙을 알려준다. 그리고 왜 인내심을 발휘해 절호의 기회를 기다려야 하는지, 그리고 어떤 회사가 위대한 기업인지를 자세하게 설명한다. 순환하는 경제 주기에 신경증 환자처럼 요동치며 반응하는 미스터 마켓의 지갑을 이용해야 한다고 강조한다. 특히 투자에 실패하는 사람들의 공통점을 파헤치는 대목에서는 무릎을 치며 반성하지 않을 수 없다. 마지막으로 저자가 전해주는 성공하는 투자자의 심리에 관한 내용을 읽고 나면 주식 투자에 대한 자신감을 얻을 수 있을 것이다."
8,엄마의 주식 공부 (생활비 100만 원으로 시작해 자산 20억 원이 되기까지),https://search.shopping.naver.com/book/catalog/32436272537,https://shopping-phinf.pstatic.net/main_3243627/32436272537.20230425162212.jpg,엄지언,15120,카시오페아,20210219,9791190776455,"“모든 엄마는 이미 준비된 투자자다.”
종목 선택부터 수익률 공개까지 엄마들을 위한 최초의 주식책

코스피 3,000 돌파, 코스닥 1,000 임박, ‘N만 전자’라 불리는 삼성전자, 공매도 재개 이슈 등 현재 주식에 대한 사람들의 관심은 최고조를 찍고 있다. 그런데 하루에도 몇 권씩 주식책이 쏟아지지만, 아직 ‘엄마’를 위한 제대로 된 주식책은 전무한 실정이다. 엄마들도 시대에 발맞춰 주식을 하고 싶지만, 몇천 원을 쓰는 일조차도 조심스러운지라 신중할 수밖에 없다. 주식은 양날의 칼과 같아서 누군가는 성공하고 누군가는 실패하기에 엄마들은 실패할까 봐 두려움이 크다. 저자는 그런 엄마들에게 엄마라서 더 주식을 잘할 수 있다고, 엄마라서 더 주식에 유리하다고, 나의 경험을 믿고 공부하면서 따라오면 엄마이기에 더 성공할 수밖에 없다고, 그래서 엄마와 아이가 모두 부자 되는, 즉 경제적 자유를 얻는다고 자신 있게 이야기한다. 주식 초보 엄마부터 수익률이 답보 상태라 고민인 엄마까지 주식에 관심 있는 엄마라면 누구나 저자의 노하우를 통해 자신만의 방법을 찾아낼 수 있을 것이다."
9,"하루 10분 미국 주식, 월급보다 더 번다",https://search.shopping.naver.com/book/catalog/32466389481,https://shopping-phinf.pstatic.net/main_3246638/32466389481.20221019114304.jpg,삵(이석근),17820,알에이치코리아,20220112,9788925588780,"삼성전자에 물린 개미들을 위한 미국 주식 치트키!
“나는 퇴근 후에 미국 장으로 간다!”

세상에는 두 부류의 직장인이 있다. 월급만 버는 직장인, 월급보다 더 버는 직장인. 당신은 어느 쪽인가? 현금의 가치는 떨어지고 물가는 계속해서 상승하는 시대를 살아내야 하는 우리에게 투자는 더 이상 선택의 영역이 아니다. ‘내 월급만 빼고 다 오르는’ 상황에서 자산을 불리지 않는 것은 곧 자산을 잃는 일이기 때문이다. 어떻게 하면 자산을 불릴 수 있을까? 그저 성실하게 저금만 해서는 경제적 자유를 찾기 어렵다. 월 200만 원씩 투자한 사람과 같은 돈을 예·적금한 사람의 10년 후 자산 차이는 드라마틱하다.
경제적 자유를 위한 지름길을 찾는 우리에게 이 책은 미국 주식이라는 해답을 제시한다. 왜 국내 주식이 아닌 미국 주식일까? 미국 주식 시장에는 세계 최대 규모의 공룡 기업들이 모여 있다. 따라서 우리는 코카콜라, 애플, 나이키, 넷플릭스 등 우리 일상에 깊이 침투해 쉽게 대체재가 떠오르지 않는 기업들의 주식을 소유할 수 있다. 이 거대 기업들을 등에 업은 미국의 주식 시장은 꾸준히 우상향 중이며, 안정성도 뛰어나다. 무엇보다 미국 주식 거래 시간은 한국 기준으로 밤이어서 마음 편하게 장을 들여다볼 시간이 없는 직장인에게 유리하다. 이런 장점에도 불구하고 해외 주식이라는 점에서 투자를 망설이는 초심자들을 위해 투자자 ‘삵’이 나섰다. 낮에는 슈퍼컴퓨터 연구원으로 밤에는 미국 주식 투자자로 연평균 20%의 수익률을 내는 그는 이 책을 통해 한 번의 이익이 아닌, 장기적 이익을 만드는 방법을 친절하게 설명한다. 
이 책은 기초 단계부터 활용 단계까지 독자들이 차례로 익힐 수 있도록 구성했다. 초보자의 눈높이에 딱 알맞은 구성이다. 실제로 저자가 투자를 공부하면서 도움을 받은 부분부터 적었기 때문이다. 주식 투자 원리와 용어, 재무제표 쉽게 보는 법은 물론, 개별 종목과 ETF 분석까지 미국 주식 시장에 진입하는 데 필요한 모든 정보를 담았다. 주식 시장을 구성하는 섹터가 무엇인지조차 몰랐던 주린이라도, 이 책을 읽은 뒤에는 섹터별 대장주 40개와 최근 뜨거운 감자인 ‘메타버스 ETF’를 포함한 45개 ETF의 정보를 파악할 수 있다. 또한 ‘핀비즈닷컴’, ‘이티에프닷컴’ 등에서 내 미래를 함께할 기업들을 직접 고를 수 있고, 듀얼 모멘텀과 자산 배분을 ETF로 실현할 수도 있다. 저자는 자신이 잡은 고기를 떠먹여 줄 뿐만 아니라, 독자가 직접 고기를 낚을 수 있게끔 안내한다."
0,초보자도 고수되는 가상화폐 완전정복 (실전에서 바로 써먹는 가상화폐 실전 바이블),https://search.shopping.naver.com/book/catalog/32444581813,https://shopping-phinf.pstatic.net/main_3244458/32444581813.20221019140009.jpg,박대호(크맨),19800,북오션,20210325,9788967995850,"# 초보 투자자가 궁금해하는 것
# 재테크 수단이 된 가상화폐
# 코인 시장에서 쓰이는 용어
# 국내 거래소와 해외 거래소의 장단점

언제 어디서나 쉽고 간편하게!
- 새로운 재테크 수단이 되다
요즘 여기저기서 ‘돈’에 관한 이야기가 많이 들린다. 주식, 금, 달러, 부동산, 가상화폐 등 그야말로 재테크 광풍으로 나라가 시끄럽다. 사람들은 누구나 돈을 좋아하고, 돈에 관심 있지만 요즘 같은 저금리 시대에는 은행에 돈을 맡기기보다 다른 방법으로 돈을 굴릴 수밖에 없다. 그래서 사람들은 안전하면서 차익을 볼 수 있는 방법을 찾고 있다. 장소와 시간에 구애받지 않으면서 내가 편한 시간에, 내가 원하는 곳에서 내 돈을 불릴 수 있는 가상화폐에 사람들의 관심이 자연스럽게 쏠리고 있다. 휴대전화만 있으면 어디서든 편하게 돈을 불릴 수 있으니 새로운 것을 좋아하는 사람들에게는 안성맞춤인 재테크 수단이다.
그동안 우리는 돈을 거래할 때 은행이나 카드사 등 중앙 기관에 이용료를 내고 쓸 수밖에 없었다. 하지만 이제는 굳이 은행에 가지 않아도 손쉽게 거래할 수 있게 되었다. 은행의 대체제인 가상화폐가 등장했기 때문이다. 가상화폐는 다른 사람의 손을 빌리지 않아도 되고, 거래가 쉽고 빠르다는 장점이 있다. 빠르고 편리한 삶에 익숙한 우리에게 가상화폐는 새로운 재테크 수단으로 자리 잡고 있다.

가상화폐로도 돈 벌 수 있을까?
- 가상화폐에 대해 1도 모르지만 그래도 돈은 벌고 싶은 당신을 위한 책!
이 책은 어디에서 가상화폐를 살 수 있는지, 가상화폐 종류에는 어떤 것이 있는지, 가상화폐에 투자하는 방법 등 기초적이면서도 재테크를 하려는 사람이라면 꼭 알아야 하는 것들에 대해 저자의 경험을 바탕으로 솔직하고 구체적으로 설명한다. 실제로 저자는 직접 가상화폐로 재테크를 하며 이익과 손해를 본 적이 있기 때문에 일방적으로 이론만 전달만 하는 책이 아닌, 실전을 알려 주고 있다. 그래서 인터넷 창에서 직접 거래하는 방법, 휴대전화를 이용해 회원가입을 하거나 거래 중 문제가 생겼을 때 어떻게 해결해야 하는지 등을 아주 자세하고 쉽게, 누구나 따라할 수 있게 설명한다.

가상화폐는 많은 분야에서 다양한 서비스로 우리의 삶을 편하게 해준다. 지역상품권이나 물건을 사고 해외 결제를 할 때, 물건을 살 때 제품 유통 이력 추적 과정 등 우리가 미처 인지하지 못한 부분까지 우리 삶의 깊은 곳까지 들어와 있다. 그러나 가상화폐의 장점만 있는 것은 아니다. 이것으로 큰돈을 벌었거나 사기를 치는 이야기 또는 개인정보가 유출되었다는 이야기 등 민감한 이야기도 많이 들린다. 그럼에도 불구하고 가상화폐는 많은 사람들의 삶을 편하게 해준다.
《가상화폐 완전정복》은 초보자가 준비 없이 돈 벌려고 하면 누군가의 수익이 내 돈을 내어 주는 역할을 하게 된다는 점을 분명하게 짚어준다. 그래서 손해는 덜 보고, 이익은 많이 낼 수 있게 철저한 준비가 필요함을 강조한다."
