,title,originallink,link,description,pubDate
5,"광동제약, <b>핀테크</b> 기업 '핑거'와 공동사업 계약 체결...토큰증권 공동사업 추...",https://www.tokenpost.kr/article-188588,https://www.tokenpost.kr/article-188588,광동제약은 금융IT·<b>핀테크</b> 기업 핑거와 전자증권 발행 공동사업 계약을 체결했다고 24일 밝혔다. 이번 계약으로 양사는 ▲토큰증권 발행·유통 상품화 ▲디지털 자산분야 공동사업 ▲디지털 자산 유동화 사업추진을 위한... ,"Wed, 24 Jul 2024 14:48:00 +0900"
6,"빗썸, 반나절 만에 4% 이용료율 철회… 금융당국 급제동 건 이유는?",https://biz.newdaily.co.kr/site/data/html/2024/07/24/2024072400111.html,https://biz.newdaily.co.kr/site/data/html/2024/07/24/2024072400111.html,실제 금융당국은 지난 2019년 <b>핀테크</b> 기업이 고객 선불 예치금에 이자를 지급하려고 한 행동이 유사수신에 해당된다며 제동을 건 바 있다. 아울러 가상자산거래소 간 이용료율 인상 경쟁이 과열되면서 이를 우려한 다른... ,"Wed, 24 Jul 2024 14:48:00 +0900"
7,"<b>핀테크</b>협, 내달 6일 '전자금융업자 협의회' 출범",https://news.mtn.co.kr/news-detail/2024072414381682862,https://news.mtn.co.kr/news-detail/2024072414381682862,"이근주 한국<b>핀테크</b>산업협회장. /사진=뉴스1한국<b>핀테크</b>산업협회는 다음달 6일 '전자금융업자 협의회'를 출범해 전자금융업 관련 정책, 제도 등 현안을 논의한다고 24일 밝혔다.협의회 대상은 협회 회원사 중... ","Wed, 24 Jul 2024 14:46:00 +0900"
8,"대구창경센터, 중기부 팁스(TIPS) 운영사 선정…혁신 스타트업 발굴 앞장",https://www.idaegu.com/news/articleView.html?idxno=610207,https://www.idaegu.com/news/articleView.html?idxno=610207,이밖에도 지역 최대 규모의 창업보육센터인 '대구스케일업허브'와 ABB 및 <b>핀테크</b> 기업의 스케일업 공간인 '유니콘랩(U-Lab) 대구' 등 스타트업 전용공간을 운영하면서 창업기업 보육을 앞장서 왔다. 이러한 결과로... ,"Wed, 24 Jul 2024 14:46:00 +0900"
9,"팁스 운영사 선정 대구창조센터, 기술창업 육성 가속화",https://www.sedaily.com/NewsView/2DBV5ZIX6U,https://n.news.naver.com/mnews/article/011/0004370961?sid=102,구체적으로 지역 최대 규모 창업보육센터인 대구스케일업허브와 ABB(인공지능‧블록체인‧빅데이터)‧<b>핀테크</b> 기업의 스케일업 공간인 ‘유니콘랩 대구’ 등 스타트업 전용공간을 운영하며 스타트업 보육 역량을 높이고... ,"Wed, 24 Jul 2024 14:42:00 +0900"
0,"광동제약-핑거, 전자증권 발행 공동 사업 계약 체결",https://www.etnews.com/20240724000252,https://n.news.naver.com/mnews/article/030/0003226270?sid=102,광동제약은 <b>핀테크</b> 기업 핑거와 전자증권 발행 공동사업 계약을 체결했다고 24일 밝혔다. 양사는 이번 계약으로 △토큰증권 발행·유통 상품화 협력 △디지털 자산분야 공동사업 협력체계 구축 △디지털 자산 유동화... ,"Wed, 24 Jul 2024 14:39:00 +0900"
1,"광동제약, 핑거와 ‘전자증권 발행 공동사업’ 계약… 전용 플랫폼서 거래 지...",https://www.donga.com/news/Health/article/all/20240724/126093436/1,https://n.news.naver.com/mnews/article/020/0003578185?sid=105,광동제약은 24일 금융IT·<b>핀테크</b> 기업 ㈜핑거와 전자증권 발행 공동사업 계약을 체결했다고 밝혔다. 계약을 통해 양사는 신제품의 가치를 증권화하여 전용 플랫폼에서 거래할 수 있도록 할 예정이라고 한다. 구체적으로... ,"Wed, 24 Jul 2024 14:39:00 +0900"
2,수천억 도미노 폭탄…티몬發 유동성 리스크 간편결제로 전이,https://www.etnews.com/20240724000250,https://n.news.naver.com/mnews/article/030/0003226268?sid=101,"결제업계 관계자는 “문제가 장기화될 경우 더욱 자금 경색이 심화, 자칫 충격파가 <b>핀테크</b> 전반에 악영향을 미칠 수 있다”며 “정부가 서둘러 연착륙을 유도해야 한다”고 지적했다.","Wed, 24 Jul 2024 14:37:00 +0900"
3,"스포츠 블록체인 기업 칠리즈, 알케미페이와 맞손...팬토큰 생태계 확장",https://www.techm.kr/news/articleView.html?idxno=127740,https://www.techm.kr/news/articleView.html?idxno=127740,"알케미페이는 전통 금융 시스템과 블록체인을 융합한 하이브리드 결제 솔루션으로, 빠르고 간편한 결제 시스템을 구현한 <b>핀테크</b> 기업이다. 173개 국가의 결제 네트워크와 50개 이상의 법정화폐를 지원하여 글로벌... ","Wed, 24 Jul 2024 14:30:00 +0900"
4,"광동제약, 핑거와 투자계약 전자증권 발행 공동사업 진행",https://www.cstimes.com/news/articleView.html?idxno=603083,https://www.cstimes.com/news/articleView.html?idxno=603083,"컨슈머타임스=김동역 기자 | 광동제약은 금융 IT·<b>핀테크</b> 기업 ㈜핑거와 자사 제품에 투자할 수 있는 전자증권 발행 공동사업 계약을 체결했다고 24일 밝혔다. 양사는 계약을 통해 토큰증권 발행·유통 상품화 협력, 디지털... ","Wed, 24 Jul 2024 14:28:00 +0900"
5,"﻿서울랩스, 라오스 정부 전자결재시스템 상용화 계약 체결",http://www.thebigdata.co.kr/view.php?ud=2024072413542736059aeda69934_23,http://www.thebigdata.co.kr/view.php?ud=2024072413542736059aeda69934_23,"'서울랩스' 장도희 대표는 &quot;라오스 정부와의 협력을 통해 블록체인 기술의 혁신적 활용을 입증하게 되어 기쁘다&quot;며, &quot;앞으로도 더 많은 국가와 협력하여 다양한 <b>핀테크</b> 시스템의 발전에 기여하겠다&quot;고 밝혔다. 이병학... ","Wed, 24 Jul 2024 14:24:00 +0900"
6,"핑거X광동제약, 건강음료 투자계약증권 발행 공동사업 계약 체결",https://www.venturesquare.net/933727,https://www.venturesquare.net/933727,최근 토큰증권(STO)사업과 AI사업에 집중하고 있는 금융IT&amp;<b>핀테크</b> 기업 핑거는 헬스케어 및 제약분야 선두주자인 광동제약의 기초자산을 투자계약증권으로 발행하는 공동사업 계약을 체결했다고 24일 밝혔다. 양사는... ,"Wed, 24 Jul 2024 14:21:00 +0900"
7,"광동제약, <b>핀테크</b> 기업과 손잡고 전자증권 발행 공동사업 진행",http://news.tf.co.kr/read/economy/2118706.htm,https://n.news.naver.com/mnews/article/629/0000307261?sid=101,광동제약은 금융IT·<b>핀테크</b> 기업 핑거와 자사 제품에 투자할 수 있는 전자증권 발행 공동사업 계약을 체결했다고 24일 밝혔다. 양사는 계약을 통해 △토큰증권 발행·유통 상품화 협력 △디지털 자산분야 공동사업 협력체계... ,"Wed, 24 Jul 2024 14:08:00 +0900"
8,"[특징주]헥토파이낸셜, ‘전금법 개정안 시행 수혜’ 전망에 5%대↑",http://www.edaily.co.kr/news/newspath.asp?newsid=02666646638957800,https://n.news.naver.com/mnews/article/018/0005796691?sid=101,"다만, 선불업·전자지급결제대행업 라이선스를 이미 보유 중인 <b>핀테크</b> 업체에 위탁할 수 있다. 이승환 리서치알음 연구원은 “3개월이 채 남지 않은 상황에서 대부분의 선불업자들은 자체 요건 확보보다는 대행업체를... ","Wed, 24 Jul 2024 14:07:00 +0900"
9,"칠리즈, 알케미페이와 맞손…기술 및 서비스 전략적 협업",https://www.cbci.co.kr/news/articleView.html?idxno=471954,https://www.cbci.co.kr/news/articleView.html?idxno=471954,"알케미페이는 전통 금융 시스템과 블록체인을 융합한 하이브리드 결제 솔루션으로, 빠르고 간편한 결제 시스템을 구현한 <b>핀테크</b> 기업이다. 173개 국가의 결제 네트워크와 50개 이상의 법정화폐를 지원하여 글로벌... ","Wed, 24 Jul 2024 13:58:00 +0900"
0,"서울랩스, 라오스 정부 전자결재시스템 상용화 계약 체결",http://www.globalepic.co.kr/view.php?ud=2024072413525130949aeda69934_29,http://www.globalepic.co.kr/view.php?ud=2024072413525130949aeda69934_29,"'서울랩스' 장도희 대표는 &quot;라오스 정부와의 협력을 통해 블록체인 기술의 혁신적 활용을 입증하게 되어 기쁘다&quot;며, &quot;앞으로도 더 많은 국가와 협력하여 다양한 <b>핀테크</b> 시스템의 발전에 기여하겠다&quot;고 밝혔다. 황성수... ","Wed, 24 Jul 2024 13:56:00 +0900"
1,"서울랩스, 라오스 정부 전자결재시스템 상용화 위한 계약 체결",http://www.beyondpost.co.kr/view.php?ud=202407241353554249aeda69934_30,http://www.beyondpost.co.kr/view.php?ud=202407241353554249aeda69934_30,"'서울랩스' 장도희 대표는 &quot;라오스 정부와의 협력을 통해 블록체인 기술의 혁신적 활용을 입증하게 되어 기쁘다&quot;며, &quot;앞으로도 더 많은 국가와 협력하여 다양한 <b>핀테크</b> 시스템의 발전에 기여하겠다&quot;고 밝혔다. 김신... ","Wed, 24 Jul 2024 13:56:00 +0900"
2,"[Today Pharm] LG화학 희귀비만 신약 도입 리듬파마슈티컬스, 임상 본격화 外",http://www.press9.kr/news/articleView.html?idxno=59812,http://www.press9.kr/news/articleView.html?idxno=59812,"사진/LG화학, 리듬파마슈티컬스 ◇광동제약-핑거, 건강음료 투자계약증권 발행 공동사업 계약 체결 금융IT·<b>핀테크</b> 기업 핑거는 광동제약의 기초자산을 투자계약증권으로 발행하는 공동사업 계약을 체결했다고 24일... ","Wed, 24 Jul 2024 13:54:00 +0900"
3,파리 올림픽을 기회로 도약하는 프랑스 스타트업,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=217529,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=217529,"이지밧은 2019년 창립된 <b>핀테크</b> 스타트업으로 자사의 기술을 판매자의 결제 시스템에 직접 통합하면서 모델을 다각화했다. 2023년 럭비월드컵 기간동안 마스터카드와 파트너 십을 체결했고, 파리올림픽에서는 VISA... ","Wed, 24 Jul 2024 13:49:00 +0900"
4,"광동제약·핑거, 제품 투자 가능한 전자증권 발행",http://www.smedaily.co.kr/news/articleView.html?idxno=298441,http://www.smedaily.co.kr/news/articleView.html?idxno=298441,사진/광동제약 광동제약은 금융IT·<b>핀테크</b> 기업 핑거와 자사 제품에 투자할 수 있는 전자증권 발행 공동사업 계약을 체결했다고 24일 밝혔다. 양사는 계약을 통해 ▲토큰증권 발행·유통 상품화 협력 ▲ 디지털 자산분야... ,"Wed, 24 Jul 2024 13:48:00 +0900"
5,"광동제약, 핑거와 투자계약 전자증권 발행 공동사업",https://sports.donga.com/article/all/20240724/126092246/1,https://n.news.naver.com/mnews/article/382/0001140497?sid=103,"광동제약(대표이사 회장 최성원)은 금융IT·<b>핀테크</b> 기업 핑거와 자사 제품에 투자할 수 있는 전자증권 발행 공동사업 계약을 체결했다. 양사는 앞으로 토큰증권 발행과 유통 상품화 협력, 디지털 자산 분야 공동사업... ","Wed, 24 Jul 2024 13:43:00 +0900"
6,"핀산협, ‘전자금융업자 협의회’ 출범",https://www.venturesquare.net/933666,https://www.venturesquare.net/933666,"한국<b>핀테크</b>산업협회(회장 이근주 한패스 대표, 이하 협회)는 오는 8월 6일 전자금융업 관련 정책, 제도 및 입법 등의 현안을 논의할 수 있는 협회 내 공식 논의의 장으로써 ‘전자금융업자 협의회’(이하 협의회)를... ","Wed, 24 Jul 2024 13:30:00 +0900"
7,"광동제약, <b>핀테크</b> 기업 핑거와 투자계약 전자증권 발행 공동사업 진행",http://www.lawissue.co.kr/view.php?ud=2024072413273774f4ab64559d_12,http://www.lawissue.co.kr/view.php?ud=2024072413273774f4ab64559d_12,광동제약(대표이사 회장 최성원)은 금융IT·<b>핀테크</b> 기업 핑거(대표이사 안인주)와 자사 제품에 투자할 수 있는 전자증권 발행 공동사업 계약을 체결했다고 24일 밝혔다. 양사는 계약을 통해 ▲ 토큰증권 발행·유통 상품화... ,"Wed, 24 Jul 2024 13:30:00 +0900"
8,"핑거-광동제약, 식·음료 투자계약증권 발행 공동사업 계약 체결",https://www.etoday.co.kr/news/view/2383511,https://www.etoday.co.kr/news/view/2383511,이투데이=박민규 기자 | 금융 IT&amp;<b>핀테크</b> 기업 핑거는 헬스케어 및 제약분야 선두주자인 광동제약의 기초자산을 투자계약증권으로 발행하는 공동사업 계약을 체결했다고 24일 밝혔다. 양사는 광동제약 자산을 기반으로... ,"Wed, 24 Jul 2024 13:18:00 +0900"
9,[더벨][BNK캐피탈은 지금]오토리스 핵심 영업자산으로 우뚝…신성장동력은 중...,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407220025544140108352,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407220025544140108352,<b>핀테크</b> 기업과의 협업을 통한 새로운 수익 모델 발굴에도 나선다. BNK캐피탈은 리스·렌트 중개 플랫폼 '핀다 오토'와 다양한 협업을 추진할 계획이다. 핀다와는 대출비교 서비스에 참여하며 제휴 거래를 이어오고 있다.... ,"Wed, 24 Jul 2024 12:58:00 +0900"
0,"광동제약-핑거, 전자증권 발행 공동사업 계약 체결",http://kor.theasian.asia/archives/363598,http://kor.theasian.asia/archives/363598,"신제품 출시 전 가치평가 후 증권으로 발행, 전용 플랫폼에서 거래 가능 광동제약(대표이사 회장 최성원)은 금융IT·<b>핀테크</b> 기업 ㈜핑거(대표이사 안인주)와 자사 제품에 투자할 수 있는 전자증권 발행 공동사업 계약을... ","Wed, 24 Jul 2024 12:56:00 +0900"
1,"신세계인터내셔날, 트래블월렛과 '바캉스 쇼핑 프로모션' 진행",http://www.econonews.co.kr/news/articleView.html?idxno=347682,http://www.econonews.co.kr/news/articleView.html?idxno=347682,신세계인터내셔날의 자체 디지털 플랫폼 에스아이빌리지는 <b>핀테크</b> 기업 '트래블월렛'과 함께 다음 달 18일까지 '바캉스 쇼핑 프로모션'을 진행한다고 24일 밝혔다. 트래블월렛은 글로벌 페이먼트 서비스 기업으로 전... ,"Wed, 24 Jul 2024 12:04:00 +0900"
2,티몬 정산지연 사태에…'해피머니→포인트' 전환도 막혔다,http://news.mt.co.kr/mtview.php?no=2024072411302670855,https://n.news.naver.com/mnews/article/008/0005068037?sid=101,네이버페이를 비롯한 <b>핀테크</b>는 티몬이 할인해 판매한 해피머니를 자사 포인트로 전환할 수 없도록 막았다. 24일 <b>핀테크</b> 업계에 따르면 네이버페이·페이코·SSG페이 등 <b>핀테크</b>과 구글 등은 현재 해피머니 상품권을 자사... ,"Wed, 24 Jul 2024 11:42:00 +0900"
3,[라이센스 제약·헬스 PICK] 광동제약·동국제약,https://www.lcnews.co.kr/news/articleView.html?idxno=80533,https://www.lcnews.co.kr/news/articleView.html?idxno=80533,"라이센스뉴스 = 최은경 기자 | 24일 광동제약은 금융IT·<b>핀테크</b> 기업 ㈜핑거와 자사 제품에 투자할 수 있는... ◆ 광동제약, 핑거와 함께 투자계약 전자증권 발행 공동사업 진행 광동제약 CI 광동제약은 금융IT·<b>핀테크</b>... ","Wed, 24 Jul 2024 11:42:00 +0900"
4,"광동제약, 핑거와 함께 투자계약 전자증권 발행 공동사업 진행",https://www.dt.co.kr/contents.html?article_no=2024072402109931027004&ref=naver,https://n.news.naver.com/mnews/article/029/0002890070?sid=105,광동제약은 금융IT·<b>핀테크</b> 기업 핑거와 자사 제품에 투자할 수 있는 전자증권 발행 공동사업 계약을 체결했다고 24일 밝혔다. 양사는 계약을 통해 △토큰증권 발행·유통 상품화 협력 △디지털 자산분야 공동사업 협력체계... ,"Wed, 24 Jul 2024 11:33:00 +0900"
